t,imu_accel_true_x,imu_accel_meas_x,imu_gyro_true_x,imu_gyro_meas_x,seeker_los_true,seeker_los_meas
6.135,-37.534963,-37.534963,0,0,0.329400669,0.329400669
6.14,-37.5150678,-37.5150678,0,0,0.329418287,0.329418287
6.145,-37.4951759,-37.4951759,0,0,0.329435951,0.329435951
6.15,-37.4752874,-37.4752874,0,0,0.32945366,0.32945366
6.155,-37.4554022,-37.4554022,0,0,0.329471414,0.329471414
6.16,-37.4355204,-37.4355204,0,0,0.329489214,0.329489214
6.165,-37.4156421,-37.4156421,0,0,0.32950706,0.32950706
6.17,-37.3957674,-37.3957674,0,0,0.329524951,0.329524951
6.175,-37.3758961,-37.3758961,0,0,0.329542887,0.329542887
6.18,-37.3560285,-37.3560285,0,0,0.329560869,0.329560869
6.185,-37.3361646,-37.3361646,0,0,0.329578896,0.329578896
6.19,-37.3163044,-37.3163044,0,0,0.329596968,0.329596968
6.195,-37.2964479,-37.2964479,0,0,0.329615085,0.329615085
6.2,-37.2765952,-37.2765952,0,0,0.329633248,0.329633248
6.205,-37.2567463,-37.2567463,0,0,0.329651456,0.329651456
6.21,-37.2369014,-37.2369014,0,0,0.329669708,0.329669708
6.215,-37.2170603,-37.2170603,0,0,0.329688006,0.329688006
6.22,-37.1972233,-37.1972233,0,0,0.329706349,0.329706349
6.225,-37.1773903,-37.1773903,0,0,0.329724736,0.329724736
6.23,-37.1575613,-37.1575613,0,0,0.329743169,0.329743169
6.235,-37.1377365,-37.1377365,0,0,0.329761646,0.329761646
6.24,-37.1179158,-37.1179158,0,0,0.329780168,0.329780168
6.245,-37.0980993,-37.0980993,0,0,0.329798735,0.329798735
6.25,-37.0782871,-37.0782871,0,0,0.329817347,0.329817347
6.255,-37.0584792,-37.0584792,0,0,0.329836003,0.329836003
6.26,-37.0386756,-37.0386756,0,0,0.329854704,0.329854704
6.265,-37.0188764,-37.0188764,0,0,0.32987345,0.32987345
6.27,-36.9990816,-36.9990816,0,0,0.32989224,0.32989224
6.275,-36.9792913,-36.9792913,0,0,0.329911074,0.329911074
6.28,-36.9595055,-36.9595055,0,0,0.329929953,0.329929953
6.285,-36.9397243,-36.9397243,0,0,0.329948877,0.329948877
6.29,-36.9199477,-36.9199477,0,0,0.329967845,0.329967845
6.295,-36.9001757,-36.9001757,0,0,0.329986857,0.329986857
6.3,-36.8804084,-36.8804084,0,0,0.330005913,0.330005913
6.305,-36.8606458,-36.8606458,0,0,0.330025014,0.330025014
6.31,-36.840888,-36.840888,0,0,0.330044159,0.330044159
6.315,-36.821135,-36.821135,0,0,0.330063348,0.330063348
6.32,-36.8013868,-36.8013868,0,0,0.330082581,0.330082581
6.325,-36.7816436,-36.7816436,0,0,0.330101858,0.330101858
6.33,-36.7619053,-36.7619053,0,0,0.33012118,0.33012118
6.335,-36.7421719,-36.7421719,0,0,0.330140545,0.330140545
6.34,-36.7224436,-36.7224436,0,0,0.330159954,0.330159954
6.345,-36.7027204,-36.7027204,0,0,0.330179407,0.330179407
6.35,-36.6830022,-36.6830022,0,0,0.330198904,0.330198904
6.355,-36.6632892,-36.6632892,0,0,0.330218445,0.330218445
6.36,-36.6435814,-36.6435814,0,0,0.33023803,0.33023803
6.365,-36.6238788,-36.6238788,0,0,0.330257659,0.330257659
6.37,-36.6041815,-36.6041815,0,0,0.330277331,0.330277331
6.375,-36.5844895,-36.5844895,0,0,0.330297046,0.330297046
6.38,-36.5648028,-36.5648028,0,0,0.330316806,0.330316806
6.385,-36.5451216,-36.5451216,0,0,0.330336609,0.330336609
6.39,-36.5254457,-36.5254457,0,0,0.330356456,0.330356456
6.395,-36.5057753,-36.5057753,0,0,0.330376346,0.330376346
6.4,-36.4861104,-36.4861104,0,0,0.330396279,0.330396279
6.405,-36.4664511,-36.4664511,0,0,0.330416256,0.330416256
6.41,-36.4467973,-36.4467973,0,0,0.330436277,0.330436277
6.415,-36.4271492,-36.4271492,0,0,0.33045634,0.33045634
6.42,-36.4075067,-36.4075067,0,0,0.330476447,0.330476447
6.425,-36.38787,-36.38787,0,0,0.330496598,0.330496598
6.43,-36.3682389,-36.3682389,0,0,0.330516791,0.330516791
6.435,-36.3486137,-36.3486137,0,0,0.330537028,0.330537028
6.44,-36.3289942,-36.3289942,0,0,0.330557308,0.330557308
6.445,-36.3093806,-36.3093806,0,0,0.330577631,0.330577631
6.45,-36.2897729,-36.2897729,0,0,0.330597997,0.330597997
6.455,-36.2701712,-36.2701712,0,0,0.330618406,0.330618406
6.46,-36.2505754,-36.2505754,0,0,0.330638858,0.330638858
6.465,-36.2309855,-36.2309855,0,0,0.330659353,0.330659353
6.47,-36.2114018,-36.2114018,0,0,0.330679891,0.330679891
6.475,-36.1918241,-36.1918241,0,0,0.330700471,0.330700471
6.48,-36.1722525,-36.1722525,0,0,0.330721095,0.330721095
6.485,-36.1526871,-36.1526871,0,0,0.330741761,0.330741761
6.49,-36.1331279,-36.1331279,0,0,0.33076247,0.33076247
6.495,-36.1135749,-36.1135749,0,0,0.330783222,0.330783222
6.5,-36.0940281,-36.0940281,0,0,0.330804017,0.330804017
6.505,-36.0744877,-36.0744877,0,0,0.330824854,0.330824854
6.51,-36.0549535,-36.0549535,0,0,0.330845734,0.330845734
6.515,-36.0354258,-36.0354258,0,0,0.330866656,0.330866656
6.52,-36.0159044,-36.0159044,0,0,0.330887621,0.330887621
6.525,-35.9963895,-35.9963895,0,0,0.330908628,0.330908628
6.53,-35.9768811,-35.9768811,0,0,0.330929678,0.330929678
6.535,-35.9573792,-35.9573792,0,0,0.33095077,0.33095077
6.54,-35.9378838,-35.9378838,0,0,0.330971905,0.330971905
6.545,-35.918395,-35.918395,0,0,0.330993082,0.330993082
6.55,-35.8989128,-35.8989128,0,0,0.331014301,0.331014301
6.555,-35.8794373,-35.8794373,0,0,0.331035562,0.331035562
6.56,-35.8599684,-35.8599684,0,0,0.331056866,0.331056866
6.565,-35.8405063,-35.8405063,0,0,0.331078212,0.331078212
6.57,-35.8210509,-35.8210509,0,0,0.3310996,0.3310996
6.575,-35.8016023,-35.8016023,0,0,0.33112103,0.33112103
6.58,-35.7821606,-35.7821606,0,0,0.331142502,0.331142502
6.585,-35.7627256,-35.7627256,0,0,0.331164016,0.331164016
6.59,-35.7432976,-35.7432976,0,0,0.331185572,0.331185572
6.595,-35.7238765,-35.7238765,0,0,0.33120717,0.33120717
6.6,-35.7044624,-35.7044624,0,0,0.33122881,0.33122881
6.605,-35.6850552,-35.6850552,0,0,0.331250492,0.331250492
6.61,-35.665655,-35.665655,0,0,0.331272216,0.331272216
6.615,-35.6462619,-35.6462619,0,0,0.331293981,0.331293981
6.62,-35.6268759,-35.6268759,0,0,0.331315789,0.331315789
6.625,-35.6074971,-35.6074971,0,0,0.331337638,0.331337638
6.63,-35.5881253,-35.5881253,0,0,0.331359528,0.331359528
6.635,-35.5687608,-35.5687608,0,0,0.331381461,0.331381461
6.64,-35.5494034,-35.5494034,0,0,0.331403435,0.331403435
6.645,-35.5300533,-35.5300533,0,0,0.33142545,0.33142545
6.65,-35.5107105,-35.5107105,0,0,0.331447507,0.331447507
6.655,-35.491375,-35.491375,0,0,0.331469606,0.331469606
6.66,-35.4720469,-35.4720469,0,0,0.331491746,0.331491746
6.665,-35.4527261,-35.4527261,0,0,0.331513928,0.331513928
6.67,-35.4334128,-35.4334128,0,0,0.331536151,0.331536151
6.675,-35.4141068,-35.4141068,0,0,0.331558415,0.331558415
6.68,-35.3948084,-35.3948084,0,0,0.331580721,0.331580721
6.685,-35.3755174,-35.3755174,0,0,0.331603068,0.331603068
6.69,-35.356234,-35.356234,0,0,0.331625456,0.331625456
6.695,-35.3369581,-35.3369581,0,0,0.331647885,0.331647885
6.7,-35.3176898,-35.3176898,0,0,0.331670356,0.331670356
6.705,-35.2984292,-35.2984292,0,0,0.331692868,0.331692868
6.71,-35.2791762,-35.2791762,0,0,0.33171542,0.33171542
6.715,-35.2599308,-35.2599308,0,0,0.331738014,0.331738014
6.72,-35.2406932,-35.2406932,0,0,0.331760649,0.331760649
6.725,-35.2214634,-35.2214634,0,0,0.331783325,0.331783325
6.73,-35.2022413,-35.2022413,0,0,0.331806042,0.331806042
6.735,-35.183027,-35.183027,0,0,0.3318288,0.3318288
6.74,-35.1638205,-35.1638205,0,0,0.331851599,0.331851599
6.745,-35.1446219,-35.1446219,0,0,0.331874439,0.331874439
6.75,-35.1254312,-35.1254312,0,0,0.331897319,0.331897319
6.755,-35.1062484,-35.1062484,0,0,0.331920241,0.331920241
6.76,-35.0870736,-35.0870736,0,0,0.331943203,0.331943203
6.765,-35.0679067,-35.0679067,0,0,0.331966205,0.331966205
6.77,-35.0487479,-35.0487479,0,0,0.331989249,0.331989249
6.775,-35.029597,-35.029597,0,0,0.332012333,0.332012333
6.78,-35.0104543,-35.0104543,0,0,0.332035458,0.332035458
6.785,-34.9913196,-34.9913196,0,0,0.332058623,0.332058623
6.79,-34.9721931,-34.9721931,0,0,0.332081829,0.332081829
6.795,-34.9530747,-34.9530747,0,0,0.332105076,0.332105076
6.8,-34.9339644,-34.9339644,0,0,0.332128363,0.332128363
6.805,-34.9148624,-34.9148624,0,0,0.33215169,0.33215169
6.81,-34.8957686,-34.8957686,0,0,0.332175058,0.332175058
6.815,-34.8766831,-34.8766831,0,0,0.332198466,0.332198466
6.82,-34.8576058,-34.8576058,0,0,0.332221914,0.332221914
6.825,-34.8385369,-34.8385369,0,0,0.332245403,0.332245403
6.83,-34.8194763,-34.8194763,0,0,0.332268932,0.332268932
6.835,-34.8004241,-34.8004241,0,0,0.332292502,0.332292502
6.84,-34.7813803,-34.7813803,0,0,0.332316111,0.332316111
6.845,-34.7623448,-34.7623448,0,0,0.332339761,0.332339761
6.85,-34.7433179,-34.7433179,0,0,0.332363451,0.332363451
6.855,-34.7242994,-34.7242994,0,0,0.332387181,0.332387181
6.86,-34.7052894,-34.7052894,0,0,0.332410951,0.332410951
6.865,-34.686288,-34.686288,0,0,0.332434761,0.332434761
6.87,-34.667295,-34.667295,0,0,0.332458612,0.332458612
6.875,-34.6483107,-34.6483107,0,0,0.332482502,0.332482502
6.88,-34.629335,-34.629335,0,0,0.332506432,0.332506432
6.885,-34.6103679,-34.6103679,0,0,0.332530402,0.332530402
6.89,-34.5914095,-34.5914095,0,0,0.332554412,0.332554412
6.895,-34.5724597,-34.5724597,0,0,0.332578462,0.332578462
6.9,-34.5535187,-34.5535187,0,0,0.332602551,0.332602551
6.905,-34.5345864,-34.5345864,0,0,0.332626681,0.332626681
6.91,-34.5156629,-34.5156629,0,0,0.33265085,0.33265085
6.915,-34.4967481,-34.4967481,0,0,0.332675059,0.332675059
6.92,-34.4778422,-34.4778422,0,0,0.332699307,0.332699307
6.925,-34.458945,-34.458945,0,0,0.332723595,0.332723595
6.93,-34.4400568,-34.4400568,0,0,0.332747923,0.332747923
6.935,-34.4211774,-34.4211774,0,0,0.33277229,0.33277229
6.94,-34.402307,-34.402307,0,0,0.332796697,0.332796697
6.945,-34.3834454,-34.3834454,0,0,0.332821144,0.332821144
6.95,-34.3645929,-34.3645929,0,0,0.33284563,0.33284563
6.955,-34.3457493,-34.3457493,0,0,0.332870155,0.332870155
6.96,-34.3269147,-34.3269147,0,0,0.33289472,0.33289472
6.965,-34.3080891,-34.3080891,0,0,0.332919324,0.332919324
6.97,-34.2892726,-34.2892726,0,0,0.332943968,0.332943968
6.975,-34.2704652,-34.2704652,0,0,0.332968651,0.332968651
6.98,-34.2516669,-34.2516669,0,0,0.332993373,0.332993373
6.985,-34.2328777,-34.2328777,0,0,0.333018134,0.333018134
6.99,-34.2140977,-34.2140977,0,0,0.333042935,0.333042935
6.995,-34.1953268,-34.1953268,0,0,0.333067775,0.333067775
7,-34.1765651,-34.1765651,0,0,0.333092654,0.333092654
7.005,-34.1578126,-34.1578126,0,0,0.333117572,0.333117572
7.01,-34.1390694,-34.1390694,0,0,0.33314253,0.33314253
7.015,-34.1203354,-34.1203354,0,0,0.333167526,0.333167526
7.02,-34.1016108,-34.1016108,0,0,0.333192562,0.333192562
7.025,-34.0828954,-34.0828954,0,0,0.333217636,0.333217636
7.03,-34.0641894,-34.0641894,0,0,0.33324275,0.33324275
7.035,-34.0454927,-34.0454927,0,0,0.333267902,0.333267902
7.04,-34.0268054,-34.0268054,0,0,0.333293093,0.333293093
7.045,-34.0081275,-34.0081275,0,0,0.333318324,0.333318324
7.05,-33.989459,-33.989459,0,0,0.333343593,0.333343593
7.055,-33.9708,-33.9708,0,0,0.333368901,0.333368901
7.06,-33.9521504,-33.9521504,0,0,0.333394248,0.333394248
7.065,-33.9335103,-33.9335103,0,0,0.333419633,0.333419633
7.07,-33.9148798,-33.9148798,0,0,0.333445057,0.333445057
7.075,-33.8962587,-33.8962587,0,0,0.33347052,0.33347052
7.08,-33.8776472,-33.8776472,0,0,0.333496022,0.333496022
7.085,-33.8590453,-33.8590453,0,0,0.333521562,0.333521562
7.09,-33.840453,-33.840453,0,0,0.333547141,0.333547141
7.095,-33.8218703,-33.8218703,0,0,0.333572759,0.333572759
7.1,-33.8032972,-33.8032972,0,0,0.333598415,0.333598415
7.105,-33.7847338,-33.7847338,0,0,0.333624109,0.333624109
7.11,-33.76618,-33.76618,0,0,0.333649842,0.333649842
7.115,-33.747636,-33.747636,0,0,0.333675614,0.333675614
7.12,-33.7291017,-33.7291017,0,0,0.333701424,0.333701424
7.125,-33.7105771,-33.7105771,0,0,0.333727272,0.333727272
7.13,-33.6920623,-33.6920623,0,0,0.333753159,0.333753159
7.135,-33.6735573,-33.6735573,0,0,0.333779084,0.333779084
7.14,-33.655062,-33.655062,0,0,0.333805048,0.333805048
7.145,-33.6365766,-33.6365766,0,0,0.333831049,0.333831049
7.15,-33.618101,-33.618101,0,0,0.333857089,0.333857089
7.155,-33.5996353,-33.5996353,0,0,0.333883168,0.333883168
7.16,-33.5811795,-33.5811795,0,0,0.333909284,0.333909284
7.165,-33.5627336,-33.5627336,0,0,0.333935439,0.333935439
7.17,-33.5442976,-33.5442976,0,0,0.333961631,0.333961631
7.175,-33.5258715,-33.5258715,0,0,0.333987862,0.333987862
7.18,-33.5074554,-33.5074554,0,0,0.334014131,0.334014131
7.185,-33.4890493,-33.4890493,0,0,0.334040438,0.334040438
7.19,-33.4706532,-33.4706532,0,0,0.334066783,0.334066783
7.195,-33.4522671,-33.4522671,0,0,0.334093166,0.334093166
7.2,-33.433891,-33.433891,0,0,0.334119587,0.334119587
7.205,-33.415525,-33.415525,0,0,0.334146046,0.334146046
7.21,-33.397169,-33.397169,0,0,0.334172543,0.334172543
7.215,-33.3788232,-33.3788232,0,0,0.334199078,0.334199078
7.22,-33.3604875,-33.3604875,0,0,0.33422565,0.33422565
7.225,-33.3421619,-33.3421619,0,0,0.334252261,0.334252261
7.23,-33.3238464,-33.3238464,0,0,0.334278909,0.334278909
7.235,-33.3055411,-33.3055411,0,0,0.334305595,0.334305595
7.24,-33.287246,-33.287246,0,0,0.334332318,0.334332318
7.245,-33.2689611,-33.2689611,0,0,0.33435908,0.33435908
7.25,-33.2506865,-33.2506865,0,0,0.334385879,0.334385879
7.255,-33.232422,-33.232422,0,0,0.334412716,0.334412716
7.26,-33.2141679,-33.2141679,0,0,0.33443959,0.33443959
7.265,-33.195924,-33.195924,0,0,0.334466502,0.334466502
7.27,-33.1776904,-33.1776904,0,0,0.334493451,0.334493451
7.275,-33.1594671,-33.1594671,0,0,0.334520439,0.334520439
7.28,-33.1412541,-33.1412541,0,0,0.334547463,0.334547463
7.285,-33.1230515,-33.1230515,0,0,0.334574525,0.334574525
7.29,-33.1048593,-33.1048593,0,0,0.334601625,0.334601625
7.295,-33.0866774,-33.0866774,0,0,0.334628762,0.334628762
7.3,-33.068506,-33.068506,0,0,0.334655936,0.334655936
7.305,-33.0503449,-33.0503449,0,0,0.334683148,0.334683148
7.31,-33.0321943,-33.0321943,0,0,0.334710397,0.334710397
7.315,-33.0140541,-33.0140541,0,0,0.334737683,0.334737683
7.32,-32.9959244,-32.9959244,0,0,0.334765007,0.334765007
7.325,-32.9778052,-32.9778052,0,0,0.334792368,0.334792368
7.33,-32.9596965,-32.9596965,0,0,0.334819766,0.334819766
7.335,-32.9415983,-32.9415983,0,0,0.334847202,0.334847202
7.34,-32.9235106,-32.9235106,0,0,0.334874674,0.334874674
7.345,-32.9054335,-32.9054335,0,0,0.334902184,0.334902184
7.35,-32.8873669,-32.8873669,0,0,0.334929731,0.334929731
7.355,-32.869311,-32.869311,0,0,0.334957315,0.334957315
7.36,-32.8512656,-32.8512656,0,0,0.334984936,0.334984936
7.365,-32.8332308,-32.8332308,0,0,0.335012594,0.335012594
7.37,-32.8152067,-32.8152067,0,0,0.33504029,0.33504029
7.375,-32.7971932,-32.7971932,0,0,0.335068022,0.335068022
7.38,-32.7791904,-32.7791904,0,0,0.335095791,0.335095791
7.385,-32.7611983,-32.7611983,0,0,0.335123597,0.335123597
7.39,-32.7432168,-32.7432168,0,0,0.33515144,0.33515144
7.395,-32.7252461,-32.7252461,0,0,0.33517932,0.33517932
7.4,-32.7072861,-32.7072861,0,0,0.335207237,0.335207237
7.405,-32.6893368,-32.6893368,0,0,0.33523519,0.33523519
7.41,-32.6713983,-32.6713983,0,0,0.335263181,0.335263181
7.415,-32.6534705,-32.6534705,0,0,0.335291208,0.335291208
7.42,-32.6355536,-32.6355536,0,0,0.335319272,0.335319272
7.425,-32.6176474,-32.6176474,0,0,0.335347372,0.335347372
7.43,-32.5997521,-32.5997521,0,0,0.33537551,0.33537551
7.435,-32.5818675,-32.5818675,0,0,0.335403684,0.335403684
7.44,-32.5639939,-32.5639939,0,0,0.335431895,0.335431895
7.445,-32.546131,-32.546131,0,0,0.335460142,0.335460142
7.45,-32.5282791,-32.5282791,0,0,0.335488426,0.335488426
7.455,-32.5104381,-32.5104381,0,0,0.335516746,0.335516746
7.46,-32.4926079,-32.4926079,0,0,0.335545104,0.335545104
7.465,-32.4747887,-32.4747887,0,0,0.335573497,0.335573497
7.47,-32.4569804,-32.4569804,0,0,0.335601927,0.335601927
7.475,-32.439183,-32.439183,0,0,0.335630394,0.335630394
7.48,-32.4213966,-32.4213966,0,0,0.335658897,0.335658897
7.485,-32.4036212,-32.4036212,0,0,0.335687436,0.335687436
7.49,-32.3858568,-32.3858568,0,0,0.335716012,0.335716012
7.495,-32.3681033,-32.3681033,0,0,0.335744625,0.335744625
7.5,-32.3503609,-32.3503609,0,0,0.335773273,0.335773273
7.505,-32.3326295,-32.3326295,0,0,0.335801958,0.335801958
7.51,-32.3149092,-32.3149092,0,0,0.335830679,0.335830679
7.515,-32.2971999,-32.2971999,0,0,0.335859437,0.335859437
7.52,-32.2795017,-32.2795017,0,0,0.33588823,0.33588823
7.525,-32.2618146,-32.2618146,0,0,0.33591706,0.33591706
7.53,-32.2441385,-32.2441385,0,0,0.335945927,0.335945927
7.535,-32.2264736,-32.2264736,0,0,0.335974829,0.335974829
7.54,-32.2088198,-32.2088198,0,0,0.336003767,0.336003767
7.545,-32.1911772,-32.1911772,0,0,0.336032742,0.336032742
7.55,-32.1735457,-32.1735457,0,0,0.336061753,0.336061753
7.555,-32.1559253,-32.1559253,0,0,0.3360908,0.3360908
7.56,-32.1383161,-32.1383161,0,0,0.336119882,0.336119882
7.565,-32.1207181,-32.1207181,0,0,0.336149001,0.336149001
7.57,-32.1031314,-32.1031314,0,0,0.336178156,0.336178156
7.575,-32.0855558,-32.0855558,0,0,0.336207347,0.336207347
7.58,-32.0679914,-32.0679914,0,0,0.336236574,0.336236574
7.585,-32.0504383,-32.0504383,0,0,0.336265836,0.336265836
7.59,-32.0328965,-32.0328965,0,0,0.336295135,0.336295135
7.595,-32.0153659,-32.0153659,0,0,0.33632447,0.33632447
7.6,-31.9978466,-31.9978466,0,0,0.33635384,0.33635384
7.605,-31.9803386,-31.9803386,0,0,0.336383246,0.336383246
7.61,-31.9628418,-31.9628418,0,0,0.336412688,0.336412688
7.615,-31.9453564,-31.9453564,0,0,0.336442166,0.336442166
7.62,-31.9278823,-31.9278823,0,0,0.33647168,0.33647168
7.625,-31.9104196,-31.9104196,0,0,0.336501229,0.336501229
7.63,-31.8929682,-31.8929682,0,0,0.336530814,0.336530814
7.635,-31.8755281,-31.8755281,0,0,0.336560435,0.336560435
7.64,-31.8580994,-31.8580994,0,0,0.336590091,0.336590091
7.645,-31.8406821,-31.8406821,0,0,0.336619783,0.336619783
7.65,-31.8232762,-31.8232762,0,0,0.336649511,0.336649511
7.655,-31.8058818,-31.8058818,0,0,0.336679274,0.336679274
7.66,-31.7884987,-31.7884987,0,0,0.336709073,0.336709073
7.665,-31.771127,-31.771127,0,0,0.336738907,0.336738907
7.67,-31.7537668,-31.7537668,0,0,0.336768777,0.336768777
7.675,-31.7364181,-31.7364181,0,0,0.336798682,0.336798682
7.68,-31.7190808,-31.7190808,0,0,0.336828623,0.336828623
7.685,-31.701755,-31.701755,0,0,0.336858599,0.336858599
7.69,-31.6844406,-31.6844406,0,0,0.336888611,0.336888611
7.695,-31.6671378,-31.6671378,0,0,0.336918658,0.336918658
7.7,-31.6498465,-31.6498465,0,0,0.336948741,0.336948741
7.705,-31.6325667,-31.6325667,0,0,0.336978859,0.336978859
7.71,-31.6152984,-31.6152984,0,0,0.337009012,0.337009012
7.715,-31.5980416,-31.5980416,0,0,0.3370392,0.3370392
7.72,-31.5807964,-31.5807964,0,0,0.337069424,0.337069424
7.725,-31.5635628,-31.5635628,0,0,0.337099683,0.337099683
7.73,-31.5463407,-31.5463407,0,0,0.337129978,0.337129978
7.735,-31.5291303,-31.5291303,0,0,0.337160307,0.337160307
7.74,-31.5119314,-31.5119314,0,0,0.337190672,0.337190672
7.745,-31.4947441,-31.4947441,0,0,0.337221072,0.337221072
7.75,-31.4775684,-31.4775684,0,0,0.337251507,0.337251507
7.755,-31.4604043,-31.4604043,0,0,0.337281978,0.337281978
7.76,-31.4432519,-31.4432519,0,0,0.337312483,0.337312483
7.765,-31.4261111,-31.4261111,0,0,0.337343024,0.337343024
7.77,-31.408982,-31.408982,0,0,0.337373599,0.337373599
7.775,-31.3918645,-31.3918645,0,0,0.33740421,0.33740421
7.78,-31.3747587,-31.3747587,0,0,0.337434855,0.337434855
7.785,-31.3576646,-31.3576646,0,0,0.337465536,0.337465536
7.79,-31.3405821,-31.3405821,0,0,0.337496252,0.337496252
7.795,-31.3235114,-31.3235114,0,0,0.337527002,0.337527002
7.8,-31.3063585,-31.3063585,0,0,0.337557788,0.337557788
7.805,-31.2488287,-31.2488287,0,0,0.337588608,0.337588608
7.81,-31.1915083,-31.1915083,0,0,0.337619464,0.337619464
7.815,-31.1343964,-31.1343964,0,0,0.337650354,0.337650354
7.82,-31.0774918,-31.0774918,0,0,0.337681279,0.337681279
7.825,-31.0207936,-31.0207936,0,0,0.337712238,0.337712238
7.83,-30.9643008,-30.9643008,0,0,0.337743233,0.337743233
7.835,-30.9080124,-30.9080124,0,0,0.337774261,0.337774261
7.84,-30.8519274,-30.8519274,0,0,0.337805325,0.337805325
7.845,-30.7960449,-30.7960449,0,0,0.337836423,0.337836423
7.85,-30.7403637,-30.7403637,0,0,0.337867555,0.337867555
7.855,-30.6848831,-30.6848831,0,0,0.337898722,0.337898722
7.86,-30.6296019,-30.6296019,0,0,0.337929923,0.337929923
7.865,-30.5745194,-30.5745194,0,0,0.337961158,0.337961158
7.87,-30.5196344,-30.5196344,0,0,0.337992428,0.337992428
7.875,-30.4649461,-30.4649461,0,0,0.338023732,0.338023732
7.88,-30.4104535,-30.4104535,0,0,0.33805507,0.33805507
7.885,-30.3561557,-30.3561557,0,0,0.338086441,0.338086441
7.89,-30.3020517,-30.3020517,0,0,0.338117847,0.338117847
7.895,-30.2481407,-30.2481407,0,0,0.338149287,0.338149287
7.9,-30.1944216,-30.1944216,0,0,0.338180761,0.338180761
7.905,-30.1408937,-30.1408937,0,0,0.338212269,0.338212269
7.91,-30.087556,-30.087556,0,0,0.33824381,0.33824381
7.915,-30.0344075,-30.0344075,0,0,0.338275385,0.338275385
7.92,-29.9814475,-29.9814475,0,0,0.338306994,0.338306994
7.925,-29.928675,-29.928675,0,0,0.338338637,0.338338637
7.93,-29.8760891,-29.8760891,0,0,0.338370313,0.338370313
7.935,-29.8236889,-29.8236889,0,0,0.338402023,0.338402023
7.94,-29.7714736,-29.7714736,0,0,0.338433766,0.338433766
7.945,-29.7194423,-29.7194423,0,0,0.338465542,0.338465542
7.95,-29.6675942,-29.6675942,0,0,0.338497352,0.338497352
7.955,-29.6159283,-29.6159283,0,0,0.338529195,0.338529195
7.96,-29.5644438,-29.5644438,0,0,0.338561072,0.338561072
7.965,-29.5131399,-29.5131399,0,0,0.338592982,0.338592982
7.97,-29.4620158,-29.4620158,0,0,0.338624925,0.338624925
7.975,-29.4110706,-29.4110706,0,0,0.338656901,0.338656901
7.98,-29.3603034,-29.3603034,0,0,0.33868891,0.33868891
7.985,-29.3097134,-29.3097134,0,0,0.338720952,0.338720952
7.99,-29.2592999,-29.2592999,0,0,0.338753027,0.338753027
7.995,-29.209062,-29.209062,0,0,0.338785136,0.338785136
8,-29.1589988,-29.1589988,0,0,0.338817277,0.338817277
8.005,-29.1091096,-29.1091096,0,0,0.33884945,0.33884945
8.01,-29.0593936,-29.0593936,0,0,0.338881657,0.338881657
8.015,-29.00985,-29.00985,0,0,0.338913896,0.338913896
8.02,-28.9604779,-28.9604779,0,0,0.338946168,0.338946168
8.025,-28.9112766,-28.9112766,0,0,0.338978473,0.338978473
8.03,-28.8622453,-28.8622453,0,0,0.33901081,0.33901081
8.035,-28.8133833,-28.8133833,0,0,0.33904318,0.33904318
8.04,-28.7646896,-28.7646896,0,0,0.339075582,0.339075582
8.045,-28.7161637,-28.7161637,0,0,0.339108017,0.339108017
8.05,-28.6678047,-28.6678047,0,0,0.339140484,0.339140484
8.055,-28.6196118,-28.6196118,0,0,0.339172983,0.339172983
8.06,-28.5715843,-28.5715843,0,0,0.339205515,0.339205515
8.065,-28.5237214,-28.5237214,0,0,0.339238078,0.339238078
8.07,-28.4760224,-28.4760224,0,0,0.339270674,0.339270674
8.075,-28.4284866,-28.4284866,0,0,0.339303303,0.339303303
8.08,-28.3811132,-28.3811132,0,0,0.339335963,0.339335963
8.085,-28.3339014,-28.3339014,0,0,0.339368655,0.339368655
8.09,-28.2868506,-28.2868506,0,0,0.33940138,0.33940138
8.095,-28.2399599,-28.2399599,0,0,0.339434136,0.339434136
8.1,-28.1932288,-28.1932288,0,0,0.339466924,0.339466924
8.105,-28.1466564,-28.1466564,0,0,0.339499744,0.339499744
8.11,-28.1002421,-28.1002421,0,0,0.339532596,0.339532596
8.115,-28.0539851,-28.0539851,0,0,0.339565479,0.339565479
8.12,-28.0078847,-28.0078847,0,0,0.339598395,0.339598395
8.125,-27.9619403,-27.9619403,0,0,0.339631342,0.339631342
8.13,-27.9161511,-27.9161511,0,0,0.33966432,0.33966432
8.135,-27.8705165,-27.8705165,0,0,0.33969733,0.33969733
8.14,-27.8250356,-27.8250356,0,0,0.339730372,0.339730372
8.145,-27.779708,-27.779708,0,0,0.339763445,0.339763445
8.15,-27.7345328,-27.7345328,0,0,0.33979655,0.33979655
8.155,-27.6895094,-27.6895094,0,0,0.339829686,0.339829686
8.16,-27.6446372,-27.6446372,0,0,0.339862853,0.339862853
8.165,-27.5999154,-27.5999154,0,0,0.339896052,0.339896052
8.17,-27.5553434,-27.5553434,0,0,0.339929281,0.339929281
8.175,-27.5109205,-27.5109205,0,0,0.339962542,0.339962542
8.18,-27.4666461,-27.4666461,0,0,0.339995835,0.339995835
8.185,-27.4225194,-27.4225194,0,0,0.340029158,0.340029158
8.19,-27.37854,-27.37854,0,0,0.340062512,0.340062512
