t,x,y,z,vx,vy,vz,roll,pitch,yaw,mass,mach,thrust
1.555,963.592329,0,732.273223,572.683024,0,369.256224,0,0,0,22,2.01915198,0
1.56,966.45503,0,734.118249,572.397723,0,368.75418,0,0,0,22,2.01767814,0
1.565,969.316306,0,735.960768,572.112598,0,368.253286,0,0,0,22,2.01620677,0
1.57,972.176157,0,737.800785,571.827648,0,367.753541,0,0,0,22,2.01473787,0
1.575,975.034583,0,739.638306,571.542872,0,367.25494,0,0,0,22,2.01327143,0
1.58,977.891586,0,741.473337,571.258272,0,366.75748,0,0,0,22,2.01180745,0
1.585,980.747166,0,743.305884,570.973848,0,366.261159,0,0,0,22,2.01034591,0
1.59,983.601325,0,745.135952,570.689598,0,365.765974,0,0,0,22,2.00888681,0
1.595,986.454063,0,746.963546,570.405524,0,365.271921,0,0,0,22,2.00743014,0
1.6,989.305381,0,748.788674,570.121625,0,364.778997,0,0,0,22,2.00597591,0
1.605,992.155279,0,750.611339,569.837901,0,364.2872,0,0,0,22,2.00452409,0
1.61,995.00376,0,752.431549,569.554353,0,363.796526,0,0,0,22,2.00307468,0
1.615,997.850823,0,754.249307,569.27098,0,363.306973,0,0,0,22,2.00162769,0
1.62,1000.69647,0,756.064621,568.987782,0,362.818536,0,0,0,22,2.00018309,0
1.625,1003.5407,0,757.877495,568.70476,0,362.331214,0,0,0,22,1.99874089,0
1.63,1006.38352,0,759.687936,568.421814,0,361.84494,0,0,0,22,1.99730072,0
1.635,1009.22492,0,761.495947,568.138929,0,361.359702,0,0,0,22,1.99586254,0
1.64,1012.06491,0,763.301535,567.856106,0,360.875497,0,0,0,22,1.99442633,0
1.645,1014.90348,0,765.104705,567.573346,0,360.392324,0,0,0,22,1.99299209,0
1.65,1017.74064,0,766.905461,567.290649,0,359.91018,0,0,0,22,1.99155982,0
1.655,1020.57639,0,768.703809,567.008016,0,359.429062,0,0,0,22,1.99012952,0
1.66,1023.41072,0,770.499754,566.725447,0,358.948969,0,0,0,22,1.98870118,0
1.665,1026.24364,0,772.293302,566.442943,0,358.469898,0,0,0,22,1.98727479,0
1.67,1029.07515,0,774.084456,566.160505,0,357.991846,0,0,0,22,1.98585036,0
1.675,1031.90525,0,775.873223,565.878134,0,357.514811,0,0,0,22,1.98442787,0
1.68,1034.73393,0,777.659607,565.595828,0,357.038792,0,0,0,22,1.98300733,0
1.685,1037.56121,0,779.443613,565.31359,0,356.563785,0,0,0,22,1.98158873,0
1.69,1040.38707,0,781.225247,565.03142,0,356.089789,0,0,0,22,1.98017206,0
1.695,1043.21152,0,783.004513,564.749318,0,355.616801,0,0,0,22,1.97875733,0
1.7,1046.03456,0,784.781418,564.467285,0,355.144818,0,0,0,22,1.97734452,0
1.705,1048.85619,0,786.555964,564.185322,0,354.673839,0,0,0,22,1.97593364,0
1.71,1051.67642,0,788.328158,563.903428,0,354.203861,0,0,0,22,1.97452467,0
1.715,1054.49523,0,790.098005,563.621605,0,353.734882,0,0,0,22,1.97311763,0
1.72,1057.31263,0,791.86551,563.339853,0,353.2669,0,0,0,22,1.97171249,0
1.725,1060.12863,0,793.630677,563.058173,0,352.799912,0,0,0,22,1.97030926,0
1.73,1062.94321,0,795.393511,562.776564,0,352.333916,0,0,0,22,1.96890794,0
1.735,1065.75639,0,797.154018,562.495029,0,351.86891,0,0,0,22,1.96750852,0
1.74,1068.56816,0,798.912203,562.213566,0,351.404892,0,0,0,22,1.96611099,0
1.745,1071.37853,0,800.66807,561.932177,0,350.941859,0,0,0,22,1.96471535,0
1.75,1074.18749,0,802.421624,561.650862,0,350.479809,0,0,0,22,1.96332161,0
1.755,1076.99504,0,804.17287,561.369622,0,350.01874,0,0,0,22,1.96192974,0
1.76,1079.80118,0,805.921814,561.088457,0,349.558649,0,0,0,22,1.96053976,0
1.765,1082.60592,0,807.668459,560.807368,0,349.099535,0,0,0,22,1.95915166,0
1.77,1085.40926,0,809.412812,560.526355,0,348.641396,0,0,0,22,1.95776542,0
1.775,1088.21119,0,811.154876,560.245418,0,348.184228,0,0,0,22,1.95638106,0
1.78,1091.01171,0,812.894656,559.964559,0,347.72803,0,0,0,22,1.95499856,0
1.785,1093.81083,0,814.632158,559.683777,0,347.272799,0,0,0,22,1.95361792,0
1.79,1096.60855,0,816.367387,559.403074,0,346.818534,0,0,0,22,1.95223914,0
1.795,1099.40486,0,818.100346,559.122449,0,346.365232,0,0,0,22,1.95086221,0
1.8,1102.19977,0,819.831041,558.841903,0,345.912891,0,0,0,22,1.94948713,0
1.805,1104.99328,0,821.559477,558.561437,0,345.461509,0,0,0,22,1.9481139,0
1.81,1107.78539,0,823.285659,558.281051,0,345.011084,0,0,0,22,1.94674251,0
1.815,1110.57609,0,825.009591,558.000746,0,344.561613,0,0,0,22,1.94537295,0
1.82,1113.3654,0,826.731277,557.720521,0,344.113094,0,0,0,22,1.94400524,0
1.825,1116.1533,0,828.450724,557.440379,0,343.665525,0,0,0,22,1.94263935,0
1.83,1118.9398,0,830.167935,557.160318,0,343.218904,0,0,0,22,1.94127529,0
1.835,1121.7249,0,831.882915,556.880339,0,342.773229,0,0,0,22,1.93991305,0
1.84,1124.5086,0,833.59567,556.600443,0,342.328498,0,0,0,22,1.93855263,0
1.845,1127.29091,0,835.306203,556.320631,0,341.884708,0,0,0,22,1.93719403,0
1.85,1130.07181,0,837.014519,556.040902,0,341.441857,0,0,0,22,1.93583723,0
1.855,1132.85131,0,838.720624,555.761258,0,340.999944,0,0,0,22,1.93448225,0
1.86,1135.62942,0,840.424521,555.481699,0,340.558966,0,0,0,22,1.93312907,0
1.865,1138.40613,0,842.126216,555.202224,0,340.11892,0,0,0,22,1.93177769,0
1.87,1141.18144,0,843.825712,554.922835,0,339.679806,0,0,0,22,1.93042811,0
1.875,1143.95536,0,845.523016,554.643532,0,339.24162,0,0,0,22,1.92908033,0
1.88,1146.72788,0,847.218131,554.364316,0,338.804361,0,0,0,22,1.92773433,0
1.885,1149.499,0,848.911062,554.085187,0,338.368026,0,0,0,22,1.92639011,0
1.89,1152.26873,0,850.601814,553.806144,0,337.932614,0,0,0,22,1.92504768,0
1.895,1155.03707,0,852.29039,553.52719,0,337.498122,0,0,0,22,1.92370703,0
1.9,1157.804,0,853.976797,553.248324,0,337.064549,0,0,0,22,1.92236816,0
1.905,1160.56955,0,855.661038,552.969546,0,336.631891,0,0,0,22,1.92103105,0
1.91,1163.3337,0,857.343118,552.690858,0,336.200148,0,0,0,22,1.91969572,0
1.915,1166.09646,0,859.023042,552.412258,0,335.769316,0,0,0,22,1.91836214,0
1.92,1168.85782,0,860.700814,552.133749,0,335.339395,0,0,0,22,1.91703033,0
1.925,1171.6178,0,862.376438,551.85533,0,334.910381,0,0,0,22,1.91570028,0
1.93,1174.37638,0,864.04992,551.577002,0,334.482273,0,0,0,22,1.91437197,0
1.935,1177.13357,0,865.721263,551.298765,0,334.055069,0,0,0,22,1.91304542,0
1.94,1179.88936,0,867.390473,551.020619,0,333.628767,0,0,0,22,1.91172062,0
1.945,1182.64377,0,869.057553,550.742565,0,333.203364,0,0,0,22,1.91039755,0
1.95,1185.39679,0,870.722509,550.464604,0,332.778859,0,0,0,22,1.90907623,0
1.955,1188.14842,0,872.385344,550.186735,0,332.355249,0,0,0,22,1.90775664,0
1.96,1190.89866,0,874.046063,549.908959,0,331.932533,0,0,0,22,1.90643879,0
1.965,1193.64751,0,875.704671,549.631277,0,331.510709,0,0,0,22,1.90512266,0
1.97,1196.39497,0,877.361173,549.353689,0,331.089774,0,0,0,22,1.90380826,0
1.975,1199.14105,0,879.015571,549.076195,0,330.669726,0,0,0,22,1.90249558,0
1.98,1201.88573,0,880.667872,548.798795,0,330.250564,0,0,0,22,1.90118462,0
1.985,1204.62903,0,882.318079,548.521491,0,329.832285,0,0,0,22,1.89987537,0
1.99,1207.37095,0,883.966197,548.244282,0,329.414888,0,0,0,22,1.89856783,0
1.995,1210.11148,0,885.61223,547.967169,0,328.99837,0,0,0,22,1.897262,0
2,1212.85062,0,887.256183,547.690152,0,328.58273,0,0,0,22,1.89595788,0
2.005,1215.58838,0,888.89806,547.413232,0,328.167965,0,0,0,22,1.89465546,0
2.01,1218.32475,0,890.537865,547.136408,0,327.754074,0,0,0,22,1.89335473,0
2.015,1221.05974,0,892.175603,546.859682,0,327.341054,0,0,0,22,1.8920557,0
2.02,1223.79335,0,893.811278,546.583054,0,326.928904,0,0,0,22,1.89075836,0
2.025,1226.52557,0,895.444894,546.306523,0,326.517621,0,0,0,22,1.8894627,0
2.03,1229.25642,0,897.076456,546.030091,0,326.107204,0,0,0,22,1.88816873,0
2.035,1231.98587,0,898.705968,545.753758,0,325.697651,0,0,0,22,1.88687644,0
2.04,1234.71395,0,900.333435,545.477524,0,325.288959,0,0,0,22,1.88558583,0
2.045,1237.44065,0,901.95886,545.201389,0,324.881127,0,0,0,22,1.88429689,0
2.05,1240.16597,0,903.582248,544.925354,0,324.474153,0,0,0,22,1.88300962,0
2.055,1242.8899,0,905.203604,544.649419,0,324.068035,0,0,0,22,1.88172402,0
2.06,1245.61246,0,906.822931,544.373585,0,323.662771,0,0,0,22,1.88044008,0
2.065,1248.33364,0,908.440233,544.097851,0,323.258358,0,0,0,22,1.8791578,0
2.07,1251.05344,0,910.055516,543.822219,0,322.854796,0,0,0,22,1.87787718,0
2.075,1253.77186,0,911.668783,543.546688,0,322.452082,0,0,0,22,1.87659821,0
2.08,1256.48891,0,913.280039,543.271259,0,322.050214,0,0,0,22,1.87532089,0
2.085,1259.20458,0,914.889288,542.995933,0,321.64919,0,0,0,22,1.87404522,0
2.09,1261.91887,0,916.496533,542.720709,0,321.249009,0,0,0,22,1.87277119,0
2.095,1264.63178,0,918.10178,542.445587,0,320.849669,0,0,0,22,1.87149881,0
2.1,1267.34332,0,919.705032,542.170569,0,320.451166,0,0,0,22,1.87022806,0
2.105,1270.05349,0,921.306294,541.895655,0,320.053501,0,0,0,22,1.86895894,0
2.11,1272.76228,0,922.905569,541.620844,0,319.656671,0,0,0,22,1.86769145,0
2.115,1275.4697,0,924.502862,541.346138,0,319.260673,0,0,0,22,1.86642559,0
2.12,1278.17574,0,926.098178,541.071536,0,318.865506,0,0,0,22,1.86516136,0
2.125,1280.88041,0,927.69152,540.797039,0,318.471169,0,0,0,22,1.86389874,0
2.13,1283.58371,0,929.282892,540.522647,0,318.077659,0,0,0,22,1.86263775,0
2.135,1286.28564,0,930.872298,540.24836,0,317.684974,0,0,0,22,1.86137836,0
2.14,1288.9862,0,932.459743,539.974179,0,317.293113,0,0,0,22,1.86012059,0
2.145,1291.68538,0,934.045231,539.700105,0,316.902074,0,0,0,22,1.85886443,0
2.15,1294.3832,0,935.628766,539.426136,0,316.511854,0,0,0,22,1.85760987,0
2.155,1297.07964,0,937.210352,539.152275,0,316.122453,0,0,0,22,1.85635691,0
2.16,1299.77472,0,938.789993,538.87852,0,315.733868,0,0,0,22,1.85510555,0
2.165,1302.46843,0,940.367693,538.604873,0,315.346097,0,0,0,22,1.85385579,0
2.17,1305.16077,0,941.943456,538.331333,0,314.959138,0,0,0,22,1.85260762,0
2.175,1307.85174,0,943.517286,538.057901,0,314.57299,0,0,0,22,1.85136103,0
2.18,1310.54135,0,945.089188,537.784578,0,314.187651,0,0,0,22,1.85011604,0
2.185,1313.22959,0,946.659165,537.511362,0,313.803119,0,0,0,22,1.84887262,0
2.19,1315.91646,0,948.227221,537.238256,0,313.419392,0,0,0,22,1.84763079,0
2.195,1318.60197,0,949.793361,536.965259,0,313.036469,0,0,0,22,1.84639053,0
2.2,1321.28612,0,951.357588,536.692371,0,312.654347,0,0,0,22,1.84515184,0
2.205,1323.9689,0,952.919906,536.419592,0,312.273025,0,0,0,22,1.84391472,0
2.21,1326.65031,0,954.48032,536.146924,0,311.892501,0,0,0,22,1.84267917,0
2.215,1329.33037,0,956.038833,535.874366,0,311.512773,0,0,0,22,1.84144519,0
2.22,1332.00906,0,957.59545,535.601918,0,311.133839,0,0,0,22,1.84021276,0
2.225,1334.68638,0,959.150173,535.329581,0,310.755698,0,0,0,22,1.83898189,0
2.23,1337.36235,0,960.703009,535.057355,0,310.378348,0,0,0,22,1.83775258,0
2.235,1340.03696,0,962.253959,534.785241,0,310.001787,0,0,0,22,1.83652482,0
2.24,1342.7102,0,963.803028,534.513238,0,309.626013,0,0,0,22,1.83529861,0
2.245,1345.38209,0,965.350221,534.241346,0,309.251024,0,0,0,22,1.83407394,0
2.25,1348.05262,0,966.895541,533.969567,0,308.87682,0,0,0,22,1.83285081,0
2.255,1350.72179,0,968.438991,533.697901,0,308.503397,0,0,0,22,1.83162923,0
2.26,1353.3896,0,969.980577,533.426347,0,308.130754,0,0,0,22,1.83040918,0
2.265,1356.05605,0,971.520301,533.154906,0,307.75889,0,0,0,22,1.82919066,0
2.27,1358.72115,0,973.058167,532.883578,0,307.387802,0,0,0,22,1.82797367,0
2.275,1361.38489,0,974.594181,532.612363,0,307.01749,0,0,0,22,1.82675822,0
2.28,1364.04727,0,976.128344,532.341263,0,306.64795,0,0,0,22,1.82554428,0
2.285,1366.7083,0,977.660662,532.070276,0,306.279182,0,0,0,22,1.82433187,0
2.29,1369.36797,0,979.191138,531.799403,0,305.911184,0,0,0,22,1.82312097,0
2.295,1372.02629,0,980.719776,531.528645,0,305.543954,0,0,0,22,1.82191159,0
2.3,1374.68326,0,982.246579,531.258002,0,305.17749,0,0,0,22,1.82070372,0
2.305,1377.33887,0,983.771553,530.987473,0,304.811791,0,0,0,22,1.81949737,0
2.31,1379.99314,0,985.294699,530.71706,0,304.446854,0,0,0,22,1.81829252,0
2.315,1382.64605,0,986.816023,530.446762,0,304.082679,0,0,0,22,1.81708917,0
2.32,1385.2976,0,988.335528,530.17658,0,303.719263,0,0,0,22,1.81588732,0
2.325,1387.94781,0,989.853218,529.906514,0,303.356604,0,0,0,22,1.81468697,0
2.33,1390.59667,0,991.369096,529.636564,0,302.994702,0,0,0,22,1.81348812,0
2.335,1393.24418,0,992.883166,529.36673,0,302.633554,0,0,0,22,1.81229075,0
2.34,1395.89034,0,994.395433,529.097013,0,302.273159,0,0,0,22,1.81109488,0
2.345,1398.53515,0,995.9059,528.827413,0,301.913514,0,0,0,22,1.80990049,0
2.35,1401.17861,0,997.41457,528.55793,0,301.554619,0,0,0,22,1.80870759,0
2.355,1403.82073,0,998.921448,528.288565,0,301.196471,0,0,0,22,1.80751616,0
2.36,1406.4615,0,1000.42654,528.019317,0,300.83907,0,0,0,22,1.80632621,0
2.365,1409.10092,0,1001.92984,527.750187,0,300.482412,0,0,0,22,1.80513774,0
2.37,1411.739,0,1003.43136,527.481174,0,300.126497,0,0,0,22,1.80395074,0
2.375,1414.37573,0,1004.93111,527.21228,0,299.771323,0,0,0,22,1.80276521,0
2.38,1417.01112,0,1006.42908,526.943505,0,299.416889,0,0,0,22,1.80158114,0
2.385,1419.64517,0,1007.92528,526.674848,0,299.063192,0,0,0,22,1.80039854,0
2.39,1422.27787,0,1009.41971,526.40631,0,298.71023,0,0,0,22,1.79921739,0
2.395,1424.90923,0,1010.91238,526.137891,0,298.358003,0,0,0,22,1.79803771,0
2.4,1427.53925,0,1012.40329,525.869592,0,298.006509,0,0,0,22,1.79685948,0
2.405,1430.16793,0,1013.89245,525.601412,0,297.655746,0,0,0,22,1.7956827,0
2.41,1432.79526,0,1015.37985,525.333352,0,297.305712,0,0,0,22,1.79450737,0
2.415,1435.42126,0,1016.86551,525.065412,0,296.956406,0,0,0,22,1.79333349,0
2.42,1438.04592,0,1018.34942,524.797592,0,296.607826,0,0,0,22,1.79216105,0
2.425,1440.66924,0,1019.83159,524.529892,0,296.25997,0,0,0,22,1.79099005,0
2.43,1443.29122,0,1021.31202,524.262313,0,295.912838,0,0,0,22,1.78982049,0
2.435,1445.91186,0,1022.79072,523.994855,0,295.566426,0,0,0,22,1.78865236,0
2.44,1448.53117,0,1024.26769,523.727518,0,295.220735,0,0,0,22,1.78748566,0
2.445,1451.14914,0,1025.74293,523.460302,0,294.875761,0,0,0,22,1.7863204,0
2.45,1453.76577,0,1027.21645,523.193208,0,294.531504,0,0,0,22,1.78515656,0
2.455,1456.38107,0,1028.68824,522.926235,0,294.187961,0,0,0,22,1.78399415,0
2.46,1458.99503,0,1030.15833,522.659384,0,293.845132,0,0,0,22,1.78283316,0
2.465,1461.60766,0,1031.6267,522.392654,0,293.503015,0,0,0,22,1.78167359,0
2.47,1464.21896,0,1033.09336,522.126048,0,293.161607,0,0,0,22,1.78051543,0
2.475,1466.82892,0,1034.55832,521.859563,0,292.820908,0,0,0,22,1.77935868,0
2.48,1469.43756,0,1036.02157,521.593201,0,292.480916,0,0,0,22,1.77820335,0
2.485,1472.04486,0,1037.48313,521.326962,0,292.141629,0,0,0,22,1.77704943,0
2.49,1474.65083,0,1038.94299,521.060846,0,291.803046,0,0,0,22,1.77589691,0
2.495,1477.25547,0,1040.40116,520.794853,0,291.465166,0,0,0,22,1.77474579,0
2.5,1479.85877,0,1041.85764,520.528983,0,291.127985,0,0,0,22,1.77359607,0
2.505,1482.46076,0,1043.31244,520.263237,0,290.791504,0,0,0,22,1.77244775,0
2.51,1485.06141,0,1044.76556,519.997614,0,290.455721,0,0,0,22,1.77130082,0
2.515,1487.66073,0,1046.217,519.732115,0,290.120633,0,0,0,22,1.77015529,0
2.52,1490.25873,0,1047.66677,519.466741,0,289.78624,0,0,0,22,1.76901114,0
2.525,1492.8554,0,1049.11486,519.20149,0,289.452539,0,0,0,22,1.76786838,0
2.53,1495.45074,0,1050.56129,518.936364,0,289.11953,0,0,0,22,1.76672701,0
2.535,1498.04476,0,1052.00606,518.671363,0,288.787211,0,0,0,22,1.76558702,0
2.54,1500.63746,0,1053.44917,518.406486,0,288.45558,0,0,0,22,1.7644484,0
2.545,1503.22883,0,1054.89062,518.141734,0,288.124636,0,0,0,22,1.76331116,0
2.55,1505.81888,0,1056.33042,517.877108,0,287.794376,0,0,0,22,1.7621753,0
2.555,1508.4076,0,1057.76856,517.612606,0,287.464801,0,0,0,22,1.7610408,0
2.56,1510.995,0,1059.20506,517.34823,0,287.135908,0,0,0,22,1.75990768,0
2.565,1513.58108,0,1060.63992,517.08398,0,286.807695,0,0,0,22,1.75877592,0
2.57,1516.16584,0,1062.07314,516.819855,0,286.480161,0,0,0,22,1.75764552,0
2.575,1518.74928,0,1063.50473,516.555856,0,286.153305,0,0,0,22,1.75651648,0
2.58,1521.3314,0,1064.93468,516.291984,0,285.827125,0,0,0,22,1.7553888,0
2.585,1523.9122,0,1066.363,516.028237,0,285.50162,0,0,0,22,1.75426248,0
2.59,1526.49168,0,1067.7897,515.764617,0,285.176788,0,0,0,22,1.75313751,0
2.595,1529.06985,0,1069.21477,515.501124,0,284.852627,0,0,0,22,1.75201389,0
2.6,1531.6467,0,1070.63822,515.237757,0,284.529136,0,0,0,22,1.75089161,0
2.605,1534.22223,0,1072.06006,514.974517,0,284.206314,0,0,0,22,1.74977069,0
2.61,1536.79644,0,1073.48029,514.711404,0,283.88416,0,0,0,22,1.7486511,0
2.615,1539.36934,0,1074.89891,514.448418,0,283.562671,0,0,0,22,1.74753286,0
2.62,1541.94093,0,1076.31592,514.18556,0,283.241846,0,0,0,22,1.74641595,0
2.625,1544.5112,0,1077.73133,513.922829,0,282.921684,0,0,0,22,1.74530038,0
2.63,1547.08015,0,1079.14514,513.660226,0,282.602183,0,0,0,22,1.74418614,0
2.635,1549.6478,0,1080.55735,513.39775,0,282.283341,0,0,0,22,1.74307323,0
2.64,1552.21413,0,1081.96797,513.135402,0,281.965159,0,0,0,22,1.74196164,0
2.645,1554.77915,0,1083.377,512.873183,0,281.647633,0,0,0,22,1.74085139,0
2.65,1557.34286,0,1084.78445,512.611091,0,281.330762,0,0,0,22,1.73974245,0
2.655,1559.90526,0,1086.19031,512.349128,0,281.014546,0,0,0,22,1.73863484,0
2.66,1562.46636,0,1087.5946,512.087294,0,280.698981,0,0,0,22,1.73752854,0
2.665,1565.02614,0,1088.9973,511.825588,0,280.384068,0,0,0,22,1.73642356,0
2.67,1567.58461,0,1090.39844,511.564011,0,280.069805,0,0,0,22,1.73531989,0
2.675,1570.14178,0,1091.798,511.302563,0,279.75619,0,0,0,22,1.73421753,0
2.68,1572.69764,0,1093.196,511.041243,0,279.443221,0,0,0,22,1.73311648,0
2.685,1575.25219,0,1094.59244,510.780053,0,279.130898,0,0,0,22,1.73201674,0
2.69,1577.80544,0,1095.98731,510.518993,0,278.819219,0,0,0,22,1.7309183,0
2.695,1580.35738,0,1097.38063,510.258061,0,278.508182,0,0,0,22,1.72982115,0
2.7,1582.90802,0,1098.7724,509.99726,0,278.197787,0,0,0,22,1.72872531,0
2.705,1585.45735,0,1100.16261,509.736588,0,277.888031,0,0,0,22,1.72763076,0
2.71,1588.00539,0,1101.55128,509.476045,0,277.578913,0,0,0,22,1.72653751,0
2.715,1590.55211,0,1102.9384,509.215633,0,277.270432,0,0,0,22,1.72544555,0
2.72,1593.09754,0,1104.32398,508.955351,0,276.962587,0,0,0,22,1.72435487,0
2.725,1595.64167,0,1105.70803,508.695199,0,276.655375,0,0,0,22,1.72326548,0
2.73,1598.18449,0,1107.09054,508.435177,0,276.348796,0,0,0,22,1.72217738,0
2.735,1600.72602,0,1108.47152,508.175286,0,276.042848,0,0,0,22,1.72109055,0
2.74,1603.26625,0,1109.85097,507.915525,0,275.737531,0,0,0,22,1.72000501,0
2.745,1605.80518,0,1111.22889,507.655895,0,275.432841,0,0,0,22,1.71892074,0
2.75,1608.34281,0,1112.6053,507.396396,0,275.128779,0,0,0,22,1.71783775,0
2.755,1610.87914,0,1113.98018,507.137028,0,274.825342,0,0,0,22,1.71675603,0
2.76,1613.41418,0,1115.35355,506.877791,0,274.52253,0,0,0,22,1.71567558,0
2.765,1615.94792,0,1116.72541,506.618685,0,274.22034,0,0,0,22,1.71459639,0
2.77,1618.48036,0,1118.09576,506.35971,0,273.918772,0,0,0,22,1.71351847,0
2.775,1621.01152,0,1119.4646,506.100866,0,273.617825,0,0,0,22,1.71244181,0
2.78,1623.54137,0,1120.83194,505.842155,0,273.317496,0,0,0,22,1.71136642,0
2.785,1626.06994,0,1122.19778,505.583574,0,273.017784,0,0,0,22,1.71029228,0
2.79,1628.59721,0,1123.56212,505.325126,0,272.718689,0,0,0,22,1.7092194,0
2.795,1631.12319,0,1124.92497,505.066809,0,272.420208,0,0,0,22,1.70814777,0
2.8,1633.64788,0,1126.28632,504.808624,0,272.122341,0,0,0,22,1.70707739,0
2.805,1636.17128,0,1127.64619,504.550571,0,271.825086,0,0,0,22,1.70600826,0
2.81,1638.69338,0,1129.00457,504.292651,0,271.528442,0,0,0,22,1.70494037,0
2.815,1641.2142,0,1130.36148,504.034862,0,271.232406,0,0,0,22,1.70387373,0
2.82,1643.73373,0,1131.7169,503.777206,0,270.936979,0,0,0,22,1.70280834,0
2.825,1646.25198,0,1133.07085,503.519683,0,270.642159,0,0,0,22,1.70174418,0
2.83,1648.76893,0,1134.42332,503.262292,0,270.347944,0,0,0,22,1.70068126,0
2.835,1651.2846,0,1135.77433,503.005033,0,270.054333,0,0,0,22,1.69961957,0
2.84,1653.79898,0,1137.12387,502.747908,0,269.761324,0,0,0,22,1.69855912,0
2.845,1656.31208,0,1138.47194,502.490915,0,269.468917,0,0,0,22,1.6974999,0
2.85,1658.82389,0,1139.81856,502.234055,0,269.17711,0,0,0,22,1.6964419,0
2.855,1661.33442,0,1141.16372,501.977328,0,268.885902,0,0,0,22,1.69538514,0
2.86,1663.84366,0,1142.50742,501.720735,0,268.595291,0,0,0,22,1.69432959,0
2.865,1666.35163,0,1143.84967,501.464274,0,268.305277,0,0,0,22,1.69327527,0
2.87,1668.85831,0,1145.19047,501.207947,0,268.015857,0,0,0,22,1.69222217,0
2.875,1671.36371,0,1146.52983,500.951754,0,267.727031,0,0,0,22,1.69117028,0
2.88,1673.86783,0,1147.86774,500.695694,0,267.438796,0,0,0,22,1.69011961,0
2.885,1676.37066,0,1149.20422,500.439767,0,267.151153,0,0,0,22,1.68907015,0
2.89,1678.87222,0,1150.53926,500.183974,0,266.8641,0,0,0,22,1.68802191,0
2.895,1681.3725,0,1151.87286,499.928315,0,266.577634,0,0,0,22,1.68697487,0
2.9,1683.87151,0,1153.20504,499.67279,0,266.291756,0,0,0,22,1.68592904,0
2.905,1686.36923,0,1154.53578,499.417399,0,266.006464,0,0,0,22,1.68488441,0
2.91,1688.86568,0,1155.8651,499.162142,0,265.721756,0,0,0,22,1.68384098,0
2.915,1691.36085,0,1157.193,498.907018,0,265.437631,0,0,0,22,1.68279876,0
2.92,1693.85475,0,1158.51948,498.65203,0,265.154088,0,0,0,22,1.68175773,0
2.925,1696.34737,0,1159.84454,498.397175,0,264.871126,0,0,0,22,1.68071789,0
2.93,1698.83872,0,1161.16819,498.142455,0,264.588743,0,0,0,22,1.67967925,0
2.935,1701.3288,0,1162.49043,497.887869,0,264.306938,0,0,0,22,1.6786418,0
2.94,1703.8176,0,1163.81126,497.633418,0,264.02571,0,0,0,22,1.67760554,0
2.945,1706.30513,0,1165.13069,497.379101,0,263.745058,0,0,0,22,1.67657047,0
2.95,1708.79139,0,1166.44871,497.124919,0,263.46498,0,0,0,22,1.67553658,0
2.955,1711.27638,0,1167.76534,496.870871,0,263.185475,0,0,0,22,1.67450387,0
2.96,1713.7601,0,1169.08057,496.616959,0,262.906542,0,0,0,22,1.67347235,0
2.965,1716.24255,0,1170.39441,496.363181,0,262.628179,0,0,0,22,1.672442,0
2.97,1718.72374,0,1171.70685,496.109539,0,262.350386,0,0,0,22,1.67141283,0
2.975,1721.20365,0,1173.01791,495.856031,0,262.073161,0,0,0,22,1.67038483,0
2.98,1723.6823,0,1174.32759,495.602659,0,261.796503,0,0,0,22,1.669358,0
2.985,1726.15968,0,1175.63588,495.349422,0,261.52041,0,0,0,22,1.66833235,0
2.99,1728.63579,0,1176.94279,495.09632,0,261.244882,0,0,0,22,1.66730786,0
2.995,1731.11064,0,1178.24833,494.843353,0,260.969917,0,0,0,22,1.66628454,0
3,1733.58422,0,1179.55249,494.590522,0,260.695514,0,0,0,22,1.66526238,0
