t,track_x,track_y,track_z,tgt_x,tgt_y,tgt_z,track_nis
11.99,0,0,0,5642.8,0,3020.4,0
11.995,0,0,0,5641.4,0,3020.2,0
12,0,0,0,5640,0,3020,0
12.005,0,0,0,5638.6,0,3019.8,0
12.01,0,0,0,5637.2,0,3019.6,0
12.015,0,0,0,5635.8,0,3019.4,0
12.02,0,0,0,5634.4,0,3019.2,0
12.025,0,0,0,5633,0,3019,0
12.03,0,0,0,5631.6,0,3018.8,0
12.035,0,0,0,5630.2,0,3018.6,0
12.04,0,0,0,5628.8,0,3018.4,0
12.045,0,0,0,5627.4,0,3018.2,0
12.05,0,0,0,5626,0,3018,0
12.055,0,0,0,5624.6,0,3017.8,0
12.06,0,0,0,5623.2,0,3017.6,0
12.065,0,0,0,5621.8,0,3017.4,0
12.07,0,0,0,5620.4,0,3017.2,0
12.075,0,0,0,5619,0,3017,0
12.08,0,0,0,5617.6,0,3016.8,0
12.085,0,0,0,5616.2,0,3016.6,0
12.09,0,0,0,5614.8,0,3016.4,0
12.095,0,0,0,5613.4,0,3016.2,0
12.1,0,0,0,5612,0,3016,0
12.105,0,0,0,5610.6,0,3015.8,0
12.11,0,0,0,5609.2,0,3015.6,0
12.115,0,0,0,5607.8,0,3015.4,0
12.12,0,0,0,5606.4,0,3015.2,0
12.125,0,0,0,5605,0,3015,0
12.13,0,0,0,5603.6,0,3014.8,0
12.135,0,0,0,5602.2,0,3014.6,0
12.14,0,0,0,5600.8,0,3014.4,0
12.145,0,0,0,5599.4,0,3014.2,0
12.15,0,0,0,5598,0,3014,0
12.155,0,0,0,5596.6,0,3013.8,0
12.16,0,0,0,5595.2,0,3013.6,0
12.165,0,0,0,5593.8,0,3013.4,0
12.17,0,0,0,5592.4,0,3013.2,0
12.175,0,0,0,5591,0,3013,0
12.18,0,0,0,5589.6,0,3012.8,0
12.185,0,0,0,5588.2,0,3012.6,0
12.19,0,0,0,5586.8,0,3012.4,0
12.195,0,0,0,5585.4,0,3012.2,0
12.2,0,0,0,5584,0,3012,0
12.205,0,0,0,5582.6,0,3011.8,0
12.21,0,0,0,5581.2,0,3011.6,0
12.215,0,0,0,5579.8,0,3011.4,0
12.22,0,0,0,5578.4,0,3011.2,0
12.225,0,0,0,5577,0,3011,0
12.23,0,0,0,5575.6,0,3010.8,0
12.235,0,0,0,5574.2,0,3010.6,0
12.24,0,0,0,5572.8,0,3010.4,0
12.245,0,0,0,5571.4,0,3010.2,0
12.25,0,0,0,5570,0,3010,0
12.255,0,0,0,5568.6,0,3009.8,0
12.26,0,0,0,5567.2,0,3009.6,0
12.265,0,0,0,5565.8,0,3009.4,0
12.27,0,0,0,5564.4,0,3009.2,0
12.275,0,0,0,5563,0,3009,0
12.28,0,0,0,5561.6,0,3008.8,0
12.285,0,0,0,5560.2,0,3008.6,0
12.29,0,0,0,5558.8,0,3008.4,0
12.295,0,0,0,5557.4,0,3008.2,0
12.3,0,0,0,5556,0,3008,0
12.305,0,0,0,5554.6,0,3007.8,0
12.31,0,0,0,5553.2,0,3007.6,0
12.315,0,0,0,5551.8,0,3007.4,0
12.32,0,0,0,5550.4,0,3007.2,0
12.325,0,0,0,5549,0,3007,0
12.33,0,0,0,5547.6,0,3006.8,0
12.335,0,0,0,5546.2,0,3006.6,0
12.34,0,0,0,5544.8,0,3006.4,0
12.345,0,0,0,5543.4,0,3006.2,0
12.35,0,0,0,5542,0,3006,0
12.355,0,0,0,5540.6,0,3005.8,0
12.36,0,0,0,5539.2,0,3005.6,0
12.365,0,0,0,5537.8,0,3005.4,0
12.37,0,0,0,5536.4,0,3005.2,0
12.375,0,0,0,5535,0,3005,0
12.38,0,0,0,5533.6,0,3004.8,0
12.385,0,0,0,5532.2,0,3004.6,0
12.39,0,0,0,5530.8,0,3004.4,0
12.395,0,0,0,5529.4,0,3004.2,0
12.4,0,0,0,5528,0,3004,0
12.405,0,0,0,5526.6,0,3003.8,0
12.41,0,0,0,5525.2,0,3003.6,0
12.415,0,0,0,5523.8,0,3003.4,0
12.42,0,0,0,5522.4,0,3003.2,0
12.425,0,0,0,5521,0,3003,0
12.43,0,0,0,5519.6,0,3002.8,0
12.435,0,0,0,5518.2,0,3002.6,0
12.44,0,0,0,5516.8,0,3002.4,0
12.445,0,0,0,5515.4,0,3002.2,0
12.45,0,0,0,5514,0,3002,0
12.455,0,0,0,5512.6,0,3001.8,0
12.46,0,0,0,5511.2,0,3001.6,0
12.465,0,0,0,5509.8,0,3001.4,0
12.47,0,0,0,5508.4,0,3001.2,0
12.475,0,0,0,5507,0,3001,0
12.48,0,0,0,5505.6,0,3000.8,0
12.485,0,0,0,5504.2,0,3000.6,0
12.49,0,0,0,5502.8,0,3000.4,0
12.495,0,0,0,5501.4,0,3000.2,0
12.5,0,0,0,5500,0,3000,0
12.505,0,0,0,5498.6,0,2999.8,0
12.51,0,0,0,5497.2,0,2999.6,0
12.515,0,0,0,5495.8,0,2999.4,0
12.52,0,0,0,5494.4,0,2999.2,0
12.525,0,0,0,5493,0,2999,0
12.53,0,0,0,5491.6,0,2998.8,0
12.535,0,0,0,5490.2,0,2998.6,0
12.54,0,0,0,5488.8,0,2998.4,0
12.545,0,0,0,5487.4,0,2998.2,0
12.55,0,0,0,5486,0,2998,0
12.555,0,0,0,5484.6,0,2997.8,0
12.56,0,0,0,5483.2,0,2997.6,0
12.565,0,0,0,5481.8,0,2997.4,0
12.57,0,0,0,5480.4,0,2997.2,0
12.575,0,0,0,5479,0,2997,0
12.58,0,0,0,5477.6,0,2996.8,0
12.585,0,0,0,5476.2,0,2996.6,0
12.59,0,0,0,5474.8,0,2996.4,0
12.595,0,0,0,5473.4,0,2996.2,0
12.6,0,0,0,5472,0,2996,0
12.605,0,0,0,5470.6,0,2995.8,0
12.61,0,0,0,5469.2,0,2995.6,0
12.615,0,0,0,5467.8,0,2995.4,0
12.62,0,0,0,5466.4,0,2995.2,0
12.625,0,0,0,5465,0,2995,0
12.63,0,0,0,5463.6,0,2994.8,0
12.635,0,0,0,5462.2,0,2994.6,0
12.64,0,0,0,5460.8,0,2994.4,0
12.645,0,0,0,5459.4,0,2994.2,0
12.65,0,0,0,5458,0,2994,0
12.655,0,0,0,5456.6,0,2993.8,0
12.66,0,0,0,5455.2,0,2993.6,0
12.665,0,0,0,5453.8,0,2993.4,0
12.67,0,0,0,5452.4,0,2993.2,0
12.675,0,0,0,5451,0,2993,0
12.68,0,0,0,5449.6,0,2992.8,0
12.685,0,0,0,5448.2,0,2992.6,0
12.69,0,0,0,5446.8,0,2992.4,0
12.695,0,0,0,5445.4,0,2992.2,0
12.7,0,0,0,5444,0,2992,0
12.705,0,0,0,5442.6,0,2991.8,0
12.71,0,0,0,5441.2,0,2991.6,0
12.715,0,0,0,5439.8,0,2991.4,0
12.72,0,0,0,5438.4,0,2991.2,0
12.725,0,0,0,5437,0,2991,0
12.73,0,0,0,5435.6,0,2990.8,0
12.735,0,0,0,5434.2,0,2990.6,0
12.74,0,0,0,5432.8,0,2990.4,0
12.745,0,0,0,5431.4,0,2990.2,0
12.75,0,0,0,5430,0,2990,0
12.755,0,0,0,5428.6,0,2989.8,0
12.76,0,0,0,5427.2,0,2989.6,0
12.765,0,0,0,5425.8,0,2989.4,0
12.77,0,0,0,5424.4,0,2989.2,0
12.775,0,0,0,5423,0,2989,0
12.78,0,0,0,5421.6,0,2988.8,0
12.785,0,0,0,5420.2,0,2988.6,0
12.79,0,0,0,5418.8,0,2988.4,0
12.795,0,0,0,5417.4,0,2988.2,0
12.8,0,0,0,5416,0,2988,0
12.805,0,0,0,5414.6,0,2987.8,0
12.81,0,0,0,5413.2,0,2987.6,0
12.815,0,0,0,5411.8,0,2987.4,0
12.82,0,0,0,5410.4,0,2987.2,0
12.825,0,0,0,5409,0,2987,0
12.83,0,0,0,5407.6,0,2986.8,0
12.835,0,0,0,5406.2,0,2986.6,0
12.84,0,0,0,5404.8,0,2986.4,0
12.845,0,0,0,5403.4,0,2986.2,0
12.85,0,0,0,5402,0,2986,0
12.855,0,0,0,5400.6,0,2985.8,0
12.86,0,0,0,5399.2,0,2985.6,0
12.865,0,0,0,5397.8,0,2985.4,0
12.87,0,0,0,5396.4,0,2985.2,0
12.875,0,0,0,5395,0,2985,0
12.88,0,0,0,5393.6,0,2984.8,0
12.885,0,0,0,5392.2,0,2984.6,0
12.89,0,0,0,5390.8,0,2984.4,0
12.895,0,0,0,5389.4,0,2984.2,0
12.9,0,0,0,5388,0,2984,0
12.905,0,0,0,5386.6,0,2983.8,0
12.91,0,0,0,5385.2,0,2983.6,0
12.915,0,0,0,5383.8,0,2983.4,0
12.92,0,0,0,5382.4,0,2983.2,0
12.925,0,0,0,5381,0,2983,0
12.93,0,0,0,5379.6,0,2982.8,0
12.935,0,0,0,5378.2,0,2982.6,0
12.94,0,0,0,5376.8,0,2982.4,0
12.945,0,0,0,5375.4,0,2982.2,0
12.95,0,0,0,5374,0,2982,0
12.955,0,0,0,5372.6,0,2981.8,0
12.96,0,0,0,5371.2,0,2981.6,0
12.965,0,0,0,5369.8,0,2981.4,0
12.97,0,0,0,5368.4,0,2981.2,0
12.975,0,0,0,5367,0,2981,0
12.98,0,0,0,5365.6,0,2980.8,0
12.985,0,0,0,5364.2,0,2980.6,0
12.99,0,0,0,5362.8,0,2980.4,0
12.995,0,0,0,5361.4,0,2980.2,0
13,0,0,0,5360,0,2980,0
13.005,0,0,0,5358.6,0,2979.8,0
13.01,0,0,0,5357.2,0,2979.6,0
13.015,0,0,0,5355.8,0,2979.4,0
13.02,0,0,0,5354.4,0,2979.2,0
13.025,0,0,0,5353,0,2979,0
13.03,0,0,0,5351.6,0,2978.8,0
13.035,0,0,0,5350.2,0,2978.6,0
13.04,0,0,0,5348.8,0,2978.4,0
13.045,0,0,0,5347.4,0,2978.2,0
13.05,0,0,0,5346,0,2978,0
13.055,0,0,0,5344.6,0,2977.8,0
13.06,0,0,0,5343.2,0,2977.6,0
13.065,0,0,0,5341.8,0,2977.4,0
13.07,0,0,0,5340.4,0,2977.2,0
13.075,0,0,0,5339,0,2977,0
13.08,0,0,0,5337.6,0,2976.8,0
13.085,0,0,0,5336.2,0,2976.6,0
13.09,0,0,0,5334.8,0,2976.4,0
13.095,0,0,0,5333.4,0,2976.2,0
13.1,0,0,0,5332,0,2976,0
13.105,0,0,0,5330.6,0,2975.8,0
13.11,0,0,0,5329.2,0,2975.6,0
13.115,0,0,0,5327.8,0,2975.4,0
13.12,0,0,0,5326.4,0,2975.2,0
13.125,0,0,0,5325,0,2975,0
13.13,0,0,0,5323.6,0,2974.8,0
13.135,0,0,0,5322.2,0,2974.6,0
13.14,0,0,0,5320.8,0,2974.4,0
13.145,0,0,0,5319.4,0,2974.2,0
13.15,0,0,0,5318,0,2974,0
13.155,0,0,0,5316.6,0,2973.8,0
13.16,0,0,0,5315.2,0,2973.6,0
13.165,0,0,0,5313.8,0,2973.4,0
13.17,0,0,0,5312.4,0,2973.2,0
13.175,0,0,0,5311,0,2973,0
13.18,0,0,0,5309.6,0,2972.8,0
13.185,0,0,0,5308.2,0,2972.6,0
13.19,0,0,0,5306.8,0,2972.4,0
13.195,0,0,0,5305.4,0,2972.2,0
13.2,0,0,0,5304,0,2972,0
13.205,0,0,0,5302.6,0,2971.8,0
13.21,0,0,0,5301.2,0,2971.6,0
13.215,0,0,0,5299.8,0,2971.4,0
13.22,0,0,0,5298.4,0,2971.2,0
13.225,0,0,0,5297,0,2971,0
13.23,0,0,0,5295.6,0,2970.8,0
13.235,0,0,0,5294.2,0,2970.6,0
13.24,0,0,0,5292.8,0,2970.4,0
13.245,0,0,0,5291.4,0,2970.2,0
13.25,0,0,0,5290,0,2970,0
13.255,0,0,0,5288.6,0,2969.8,0
13.26,0,0,0,5287.2,0,2969.6,0
13.265,0,0,0,5285.8,0,2969.4,0
13.27,0,0,0,5284.4,0,2969.2,0
13.275,0,0,0,5283,0,2969,0
13.28,0,0,0,5281.6,0,2968.8,0
13.285,0,0,0,5280.2,0,2968.6,0
13.29,0,0,0,5278.8,0,2968.4,0
13.295,0,0,0,5277.4,0,2968.2,0
13.3,0,0,0,5276,0,2968,0
13.305,0,0,0,5274.6,0,2967.8,0
13.31,0,0,0,5273.2,0,2967.6,0
13.315,0,0,0,5271.8,0,2967.4,0
13.32,0,0,0,5270.4,0,2967.2,0
13.325,0,0,0,5269,0,2967,0
13.33,0,0,0,5267.6,0,2966.8,0
13.335,0,0,0,5266.2,0,2966.6,0
13.34,0,0,0,5264.8,0,2966.4,0
13.345,0,0,0,5263.4,0,2966.2,0
13.35,0,0,0,5262,0,2966,0
13.355,0,0,0,5260.6,0,2965.8,0
13.36,0,0,0,5259.2,0,2965.6,0
13.365,0,0,0,5257.8,0,2965.4,0
13.37,0,0,0,5256.4,0,2965.2,0
13.375,0,0,0,5255,0,2965,0
13.38,0,0,0,5253.6,0,2964.8,0
13.385,0,0,0,5252.2,0,2964.6,0
13.39,0,0,0,5250.8,0,2964.4,0
13.395,0,0,0,5249.4,0,2964.2,0
13.4,0,0,0,5248,0,2964,0
13.405,0,0,0,5246.6,0,2963.8,0
13.41,0,0,0,5245.2,0,2963.6,0
13.415,0,0,0,5243.8,0,2963.4,0
13.42,0,0,0,5242.4,0,2963.2,0
13.425,0,0,0,5241,0,2963,0
13.43,0,0,0,5239.6,0,2962.8,0
13.435,0,0,0,5238.2,0,2962.6,0
13.44,0,0,0,5236.8,0,2962.4,0
13.445,0,0,0,5235.4,0,2962.2,0
13.45,0,0,0,5234,0,2962,0
13.455,0,0,0,5232.6,0,2961.8,0
13.46,0,0,0,5231.2,0,2961.6,0
13.465,0,0,0,5229.8,0,2961.4,0
13.47,0,0,0,5228.4,0,2961.2,0
13.475,0,0,0,5227,0,2961,0
13.48,0,0,0,5225.6,0,2960.8,0
13.485,0,0,0,5224.2,0,2960.6,0
13.49,0,0,0,5222.8,0,2960.4,0
13.495,0,0,0,5221.4,0,2960.2,0
13.5,0,0,0,5220,0,2960,0
13.505,0,0,0,5218.6,0,2959.8,0
13.51,0,0,0,5217.2,0,2959.6,0
13.515,0,0,0,5215.8,0,2959.4,0
13.52,0,0,0,5214.4,0,2959.2,0
13.525,0,0,0,5213,0,2959,0
13.53,0,0,0,5211.6,0,2958.8,0
13.535,0,0,0,5210.2,0,2958.6,0
13.54,0,0,0,5208.8,0,2958.4,0
13.545,0,0,0,5207.4,0,2958.2,0
13.55,0,0,0,5206,0,2958,0
13.555,0,0,0,5204.6,0,2957.8,0
13.56,0,0,0,5203.2,0,2957.6,0
13.565,0,0,0,5201.8,0,2957.4,0
13.57,0,0,0,5200.4,0,2957.2,0
13.575,0,0,0,5199,0,2957,0
13.58,0,0,0,5197.6,0,2956.8,0
13.585,0,0,0,5196.2,0,2956.6,0
13.59,0,0,0,5194.8,0,2956.4,0
13.595,0,0,0,5193.4,0,2956.2,0
13.6,0,0,0,5192,0,2956,0
13.605,0,0,0,5190.6,0,2955.8,0
13.61,0,0,0,5189.2,0,2955.6,0
13.615,0,0,0,5187.8,0,2955.4,0
13.62,0,0,0,5186.4,0,2955.2,0
13.625,0,0,0,5185,0,2955,0
13.63,0,0,0,5183.6,0,2954.8,0
13.635,0,0,0,5182.2,0,2954.6,0
13.64,0,0,0,5180.8,0,2954.4,0
13.645,0,0,0,5179.4,0,2954.2,0
13.65,0,0,0,5178,0,2954,0
13.655,0,0,0,5176.6,0,2953.8,0
13.66,0,0,0,5175.2,0,2953.6,0
13.665,0,0,0,5173.8,0,2953.4,0
13.67,0,0,0,5172.4,0,2953.2,0
13.675,0,0,0,5171,0,2953,0
13.68,0,0,0,5169.6,0,2952.8,0
13.685,0,0,0,5168.2,0,2952.6,0
13.69,0,0,0,5166.8,0,2952.4,0
13.695,0,0,0,5165.4,0,2952.2,0
13.7,0,0,0,5164,0,2952,0
13.705,0,0,0,5162.6,0,2951.8,0
13.71,0,0,0,5161.2,0,2951.6,0
13.715,0,0,0,5159.8,0,2951.4,0
13.72,0,0,0,5158.4,0,2951.2,0
13.725,0,0,0,5157,0,2951,0
13.73,0,0,0,5155.6,0,2950.8,0
13.735,0,0,0,5154.2,0,2950.6,0
13.74,0,0,0,5152.8,0,2950.4,0
13.745,0,0,0,5151.4,0,2950.2,0
13.75,0,0,0,5150,0,2950,0
13.755,0,0,0,5148.6,0,2949.8,0
13.76,0,0,0,5147.2,0,2949.6,0
13.765,0,0,0,5145.8,0,2949.4,0
13.77,0,0,0,5144.4,0,2949.2,0
13.775,0,0,0,5143,0,2949,0
13.78,0,0,0,5141.6,0,2948.8,0
13.785,0,0,0,5140.2,0,2948.6,0
13.79,0,0,0,5138.8,0,2948.4,0
13.795,0,0,0,5137.4,0,2948.2,0
13.8,0,0,0,5136,0,2948,0
13.805,0,0,0,5134.6,0,2947.8,0
13.81,0,0,0,5133.2,0,2947.6,0
13.815,0,0,0,5131.8,0,2947.4,0
13.82,0,0,0,5130.4,0,2947.2,0
13.825,0,0,0,5129,0,2947,0
13.83,0,0,0,5127.6,0,2946.8,0
13.835,0,0,0,5126.2,0,2946.6,0
13.84,0,0,0,5124.8,0,2946.4,0
13.845,0,0,0,5123.4,0,2946.2,0
13.85,0,0,0,5122,0,2946,0
13.855,0,0,0,5120.6,0,2945.8,0
13.86,0,0,0,5119.2,0,2945.6,0
13.865,0,0,0,5117.8,0,2945.4,0
13.87,0,0,0,5116.4,0,2945.2,0
13.875,0,0,0,5115,0,2945,0
13.88,0,0,0,5113.6,0,2944.8,0
13.885,0,0,0,5112.2,0,2944.6,0
13.89,0,0,0,5110.8,0,2944.4,0
13.895,0,0,0,5109.4,0,2944.2,0
13.9,0,0,0,5108,0,2944,0
13.905,0,0,0,5106.6,0,2943.8,0
13.91,0,0,0,5105.2,0,2943.6,0
13.915,0,0,0,5103.8,0,2943.4,0
13.92,0,0,0,5102.4,0,2943.2,0
13.925,0,0,0,5101,0,2943,0
13.93,0,0,0,5099.6,0,2942.8,0
13.935,0,0,0,5098.2,0,2942.6,0
13.94,0,0,0,5096.8,0,2942.4,0
13.945,0,0,0,5095.4,0,2942.2,0
13.95,0,0,0,5094,0,2942,0
13.955,0,0,0,5092.6,0,2941.8,0
13.96,0,0,0,5091.2,0,2941.6,0
13.965,0,0,0,5089.8,0,2941.4,0
13.97,0,0,0,5088.4,0,2941.2,0
13.975,0,0,0,5087,0,2941,0
13.98,0,0,0,5085.6,0,2940.8,0
13.985,0,0,0,5084.2,0,2940.6,0
13.99,0,0,0,5082.8,0,2940.4,0
13.995,0,0,0,5081.4,0,2940.2,0
14,0,0,0,5080,0,2940,0
14.005,0,0,0,5078.6,0,2939.8,0
14.01,0,0,0,5077.2,0,2939.6,0
14.015,0,0,0,5075.8,0,2939.4,0
14.02,0,0,0,5074.4,0,2939.2,0
14.025,0,0,0,5073,0,2939,0
