t,accel_cmd_x,accel_cmd_y,accel_cmd_z,fin_x,fin_y,fin_z,los_angle,los_rate,v_closing,range,nav_x,nav_y,nav_z
12.16,-7.74165634,0,19.7246668,0,0,0,0.374012089,0.010088749,525.077964,957.590173,5595.2,0,3013.6
12.165,-7.74420865,0,19.7282431,0,0,0,0.374062541,0.0100920393,525.01234,954.964947,5593.8,0,3013.4
12.17,-7.74676027,0,19.7318155,0,0,0,0.374113009,0.010095328,524.946752,952.340049,5592.4,0,3013.2
12.175,-7.74931122,0,19.735384,0,0,0,0.374163494,0.0100986149,524.8812,949.715479,5591,0,3013
12.18,-7.75186148,0,19.7389486,0,0,0,0.374213995,0.0101019002,524.815684,947.091237,5589.6,0,3012.8
12.185,-7.75441107,0,19.7425095,0,0,0,0.374264513,0.0101051838,524.750204,944.467322,5588.2,0,3012.6
12.19,-7.75695998,0,19.7460664,0,0,0,0.374315047,0.0101084657,524.684761,941.843735,5586.8,0,3012.4
12.195,-7.75950821,0,19.7496195,0,0,0,0.374365597,0.0101117459,524.619353,939.220475,5585.4,0,3012.2
12.2,-7.76205577,0,19.7531688,0,0,0,0.374416164,0.0101150245,524.553982,936.597541,5584,0,3012
12.205,-7.76460266,0,19.7567142,0,0,0,0.374466748,0.0101183014,524.488646,933.974935,5582.6,0,3011.8
12.21,-7.76714887,0,19.7602559,0,0,0,0.374517347,0.0101215767,524.423346,931.352655,5581.2,0,3011.6
12.215,-7.76969441,0,19.7637936,0,0,0,0.374567963,0.0101248502,524.358083,928.730701,5579.8,0,3011.4
12.22,-7.77223928,0,19.7673276,0,0,0,0.374618596,0.0101281221,524.292854,926.109074,5578.4,0,3011.2
12.225,-7.77478349,0,19.7708577,0,0,0,0.374669245,0.0101313924,524.227662,923.487773,5577,0,3011
12.23,-7.77732702,0,19.7743841,0,0,0,0.37471991,0.010134661,524.162505,920.866797,5575.6,0,3010.8
12.235,-7.7798699,0,19.7779066,0,0,0,0.374770591,0.0101379279,524.097384,918.246148,5574.2,0,3010.6
12.24,-7.7824121,0,19.7814253,0,0,0,0.374821289,0.0101411932,524.032299,915.625823,5572.8,0,3010.4
12.245,-7.78495365,0,19.7849403,0,0,0,0.374872003,0.0101444568,523.967249,913.005825,5571.4,0,3010.2
12.25,-7.78749453,0,19.7884514,0,0,0,0.374922734,0.0101477188,523.902234,910.386151,5570,0,3010
12.255,-7.79003475,0,19.7919587,0,0,0,0.37497348,0.0101509791,523.837255,907.766802,5568.6,0,3009.8
12.26,-7.79257432,0,19.7954623,0,0,0,0.375024243,0.0101542378,523.772311,905.147778,5567.2,0,3009.6
12.265,-7.79511322,0,19.7989621,0,0,0,0.375075023,0.0101574949,523.707403,902.529079,5565.8,0,3009.4
12.27,-7.79765147,0,19.8024581,0,0,0,0.375125818,0.0101607503,523.64253,899.910704,5564.4,0,3009.2
12.275,-7.80018907,0,19.8059504,0,0,0,0.37517663,0.010164004,523.577692,897.292653,5563,0,3009
12.28,-7.80272601,0,19.8094388,0,0,0,0.375227458,0.0101672561,523.512889,894.674927,5561.6,0,3008.8
12.285,-7.8052623,0,19.8129236,0,0,0,0.375278303,0.0101705066,523.448122,892.057525,5560.2,0,3008.6
12.29,-7.80779794,0,19.8164045,0,0,0,0.375329163,0.0101737555,523.38339,889.440446,5558.8,0,3008.4
12.295,-7.81033293,0,19.8198818,0,0,0,0.37538004,0.0101770027,523.318692,886.823691,5557.4,0,3008.2
12.3,-7.81286727,0,19.8233553,0,0,0,0.375430933,0.0101802483,523.25403,884.207259,5556,0,3008
12.305,-7.81540096,0,19.826825,0,0,0,0.375481843,0.0101834923,523.189403,881.59115,5554.6,0,3007.8
12.31,-7.81793401,0,19.830291,0,0,0,0.375532768,0.0101867346,523.12481,878.975365,5553.2,0,3007.6
12.315,-7.82046641,0,19.8337533,0,0,0,0.37558371,0.0101899753,523.060253,876.359902,5551.8,0,3007.4
12.32,-7.82299817,0,19.8372118,0,0,0,0.375634668,0.0101932144,522.99573,873.744762,5550.4,0,3007.2
12.325,-7.82552929,0,19.8406667,0,0,0,0.375685642,0.0101964519,522.931242,871.129945,5549,0,3007
12.33,-7.82805977,0,19.8441178,0,0,0,0.375736632,0.0101996877,522.866789,868.51545,5547.6,0,3006.8
12.335,-7.83058961,0,19.8475652,0,0,0,0.375787639,0.010202922,522.80237,865.901277,5546.2,0,3006.6
12.34,-7.83311881,0,19.8510089,0,0,0,0.375838662,0.0102061546,522.737986,863.287426,5544.8,0,3006.4
12.345,-7.83564737,0,19.8544489,0,0,0,0.3758897,0.0102093856,522.673637,860.673897,5543.4,0,3006.2
12.35,-7.83817531,0,19.8578852,0,0,0,0.375940755,0.010212615,522.609322,858.060689,5542,0,3006
12.355,-7.8407026,0,19.8613178,0,0,0,0.375991827,0.0102158428,522.545042,855.447803,5540.6,0,3005.8
12.36,-7.84322927,0,19.8647468,0,0,0,0.376042914,0.010219069,522.480796,852.835239,5539.2,0,3005.6
12.365,-7.8457553,0,19.868172,0,0,0,0.376094017,0.0102222936,522.416584,850.222995,5537.8,0,3005.4
12.37,-7.8482807,0,19.8715936,0,0,0,0.376145137,0.0102255166,522.352407,847.611073,5536.4,0,3005.2
12.375,-7.85080548,0,19.8750115,0,0,0,0.376196272,0.010228738,522.288264,844.999471,5535,0,3005
12.38,-7.85332963,0,19.8784257,0,0,0,0.376247424,0.0102319578,522.224156,842.38819,5533.6,0,3004.8
12.385,-7.85585315,0,19.8818363,0,0,0,0.376298592,0.010235176,522.160082,839.77723,5532.2,0,3004.6
12.39,-7.85837605,0,19.8852432,0,0,0,0.376349776,0.0102383927,522.096041,837.166589,5530.8,0,3004.4
12.395,-7.86089833,0,19.8886465,0,0,0,0.376400976,0.0102416077,522.032035,834.556269,5529.4,0,3004.2
12.4,-7.86341998,0,19.8920461,0,0,0,0.376452192,0.0102448211,521.968063,831.946269,5528,0,3004
12.405,-7.86594102,0,19.8954421,0,0,0,0.376503424,0.010248033,521.904126,829.336588,5526.6,0,3003.8
12.41,-7.86846144,0,19.8988344,0,0,0,0.376554672,0.0102512433,521.840222,826.727227,5525.2,0,3003.6
12.415,-7.87098123,0,19.9022231,0,0,0,0.376605936,0.010254452,521.776352,824.118186,5523.8,0,3003.4
12.42,-7.87350042,0,19.9056082,0,0,0,0.376657217,0.0102576591,521.712516,821.509464,5522.4,0,3003.2
12.425,-7.87601899,0,19.9089897,0,0,0,0.376708513,0.0102608646,521.648713,818.901061,5521,0,3003
12.43,-7.87853694,0,19.9123675,0,0,0,0.376759825,0.0102640686,521.584945,816.292977,5519.6,0,3002.8
12.435,-7.88105428,0,19.9157417,0,0,0,0.376811154,0.0102672709,521.52121,813.685211,5518.2,0,3002.6
12.44,-7.88357102,0,19.9191123,0,0,0,0.376862498,0.0102704718,521.457509,811.077764,5516.8,0,3002.4
12.445,-7.88608714,0,19.9224794,0,0,0,0.376913858,0.010273671,521.393842,808.470636,5515.4,0,3002.2
12.45,-7.88860266,0,19.9258428,0,0,0,0.376965235,0.0102768687,521.330208,805.863826,5514,0,3002
12.455,-7.89111756,0,19.9292026,0,0,0,0.377016627,0.0102800648,521.266608,803.257334,5512.6,0,3001.8
12.46,-7.89363187,0,19.9325588,0,0,0,0.377068035,0.0102832594,521.203042,800.65116,5511.2,0,3001.6
12.465,-7.89614557,0,19.9359115,0,0,0,0.37711946,0.0102864524,521.139509,798.045303,5509.8,0,3001.4
12.47,-7.89865867,0,19.9392606,0,0,0,0.3771709,0.0102896438,521.076009,795.439765,5508.4,0,3001.2
12.475,-7.90117116,0,19.9426061,0,0,0,0.377222356,0.0102928337,521.012543,792.834543,5507,0,3001
12.48,-7.90368306,0,19.945948,0,0,0,0.377273828,0.010296022,520.94911,790.229639,5505.6,0,3000.8
12.485,-7.90619436,0,19.9492863,0,0,0,0.377325316,0.0102992088,520.885711,787.625052,5504.2,0,3000.6
12.49,-7.90870507,0,19.9526212,0,0,0,0.37737682,0.0103023941,520.822344,785.020782,5502.8,0,3000.4
12.495,-7.91121517,0,19.9559524,0,0,0,0.37742834,0.0103055777,520.759011,782.416829,5501.4,0,3000.2
12.5,-7.91372469,0,19.9592801,0,0,0,0.377479876,0.0103087599,520.695712,779.813192,5500,0,3000
12.505,-7.91623361,0,19.9626043,0,0,0,0.377531428,0.0103119405,520.632445,777.209871,5498.6,0,2999.8
12.51,-7.91874194,0,19.9659249,0,0,0,0.377582995,0.0103151195,520.569211,774.606867,5497.2,0,2999.6
12.515,-7.92124968,0,19.969242,0,0,0,0.377634579,0.0103182971,520.506011,772.004179,5495.8,0,2999.4
12.52,-7.92375683,0,19.9725555,0,0,0,0.377686178,0.0103214731,520.442843,769.401807,5494.4,0,2999.2
12.525,-7.9262634,0,19.9758656,0,0,0,0.377737794,0.0103246475,520.379708,766.799751,5493,0,2999
12.53,-7.92876938,0,19.9791721,0,0,0,0.377789425,0.0103278204,520.316607,764.19801,5491.6,0,2998.8
12.535,-7.93127477,0,19.9824751,0,0,0,0.377841072,0.0103309918,520.253538,761.596584,5490.2,0,2998.6
12.54,-7.93377959,0,19.9857745,0,0,0,0.377892735,0.0103341617,520.190502,758.995474,5488.8,0,2998.4
12.545,-7.93628382,0,19.9890705,0,0,0,0.377944413,0.01033733,520.127499,756.394679,5487.4,0,2998.2
12.55,-7.93878747,0,19.992363,0,0,0,0.377996108,0.0103404969,520.064528,753.794199,5486,0,2998
12.555,-7.94129055,0,19.995652,0,0,0,0.378047818,0.0103436622,520.00159,751.194034,5484.6,0,2997.8
12.56,-7.94379304,0,19.9989375,0,0,0,0.378099545,0.0103468259,519.938685,748.594183,5483.2,0,2997.6
12.565,-7.94629496,0,20.0022195,0,0,0,0.378151287,0.0103499882,519.875813,745.994647,5481.8,0,2997.4
12.57,-7.94879631,0,20.005498,0,0,0,0.378203044,0.010353149,519.812973,743.395425,5480.4,0,2997.2
12.575,-7.95129709,0,20.0087731,0,0,0,0.378254818,0.0103563082,519.750166,740.796517,5479,0,2997
12.58,-7.95379729,0,20.0120447,0,0,0,0.378306608,0.0103594659,519.687391,738.197923,5477.6,0,2996.8
12.585,-7.95629692,0,20.0153128,0,0,0,0.378358413,0.0103626222,519.624648,735.599643,5476.2,0,2996.6
12.59,-7.95879599,0,20.0185775,0,0,0,0.378410234,0.0103657769,519.561938,733.001677,5474.8,0,2996.4
12.595,-7.96129449,0,20.0218387,0,0,0,0.37846207,0.0103689301,519.49926,730.404024,5473.4,0,2996.2
12.6,-7.96379242,0,20.0250964,0,0,0,0.378513923,0.0103720818,519.436615,727.806684,5472,0,2996
12.605,-7.96628979,0,20.0283507,0,0,0,0.378565791,0.010375232,519.374002,725.209658,5470.6,0,2995.8
12.61,-7.9687866,0,20.0316016,0,0,0,0.378617675,0.0103783808,519.311421,722.612944,5469.2,0,2995.6
12.615,-7.97128284,0,20.034849,0,0,0,0.378669575,0.010381528,519.248872,720.016543,5467.8,0,2995.4
12.62,-7.97377853,0,20.038093,0,0,0,0.378721491,0.0103846738,519.186355,717.420455,5466.4,0,2995.2
12.625,-7.97627366,0,20.0413336,0,0,0,0.378773422,0.010387818,519.123871,714.82468,5465,0,2995
12.63,-7.97876823,0,20.0445708,0,0,0,0.378825369,0.0103909608,519.061418,712.229216,5463.6,0,2994.8
12.635,-7.98126225,0,20.0478045,0,0,0,0.378877331,0.0103941021,518.998998,709.634065,5462.2,0,2994.6
12.64,-7.98375571,0,20.0510349,0,0,0,0.37892931,0.0103972419,518.936609,707.039226,5460.8,0,2994.4
12.645,-7.98624862,0,20.0542618,0,0,0,0.378981304,0.0104003802,518.874253,704.444699,5459.4,0,2994.2
12.65,-7.98874098,0,20.0574853,0,0,0,0.379033314,0.010403517,518.811928,701.850484,5458,0,2994
12.655,-7.99123279,0,20.0607055,0,0,0,0.379085339,0.0104066524,518.749635,699.25658,5456.6,0,2993.8
12.66,-7.99372406,0,20.0639222,0,0,0,0.37913738,0.0104097863,518.687374,696.662987,5455.2,0,2993.6
12.665,-7.99621477,0,20.0671356,0,0,0,0.379189437,0.0104129187,518.625145,694.069706,5453.8,0,2993.4
12.67,-7.99870495,0,20.0703456,0,0,0,0.379241509,0.0104160497,518.562947,691.476736,5452.4,0,2993.2
12.675,-8.00119458,0,20.0735522,0,0,0,0.379293597,0.0104191792,518.500781,688.884077,5451,0,2993
12.68,-8.00368366,0,20.0767554,0,0,0,0.379345701,0.0104223072,518.438647,686.291728,5449.6,0,2992.8
12.685,-8.00617221,0,20.0799553,0,0,0,0.37939782,0.0104254338,518.376544,683.69969,5448.2,0,2992.6
12.69,-8.00866022,0,20.0831518,0,0,0,0.379449955,0.0104285589,518.314473,681.107962,5446.8,0,2992.4
12.695,-8.01114769,0,20.086345,0,0,0,0.379502106,0.0104316826,518.252434,678.516545,5445.4,0,2992.2
12.7,-8.01363463,0,20.0895348,0,0,0,0.379554272,0.0104348048,518.190426,675.925438,5444,0,2992
12.705,-8.01612103,0,20.0927213,0,0,0,0.379606454,0.0104379256,518.128449,673.334641,5442.6,0,2991.8
12.71,-8.0186069,0,20.0959044,0,0,0,0.379658651,0.0104410449,518.066504,670.744153,5441.2,0,2991.6
12.715,-8.02109224,0,20.0990842,0,0,0,0.379710864,0.0104441627,518.004589,668.153976,5439.8,0,2991.4
12.72,-8.02357705,0,20.1022607,0,0,0,0.379763093,0.0104472791,517.942707,665.564108,5438.4,0,2991.2
12.725,-8.02606133,0,20.1054338,0,0,0,0.379815337,0.0104503941,517.880855,662.974549,5437,0,2991
12.73,-8.02854509,0,20.1086037,0,0,0,0.379867597,0.0104535077,517.819035,660.385299,5435.6,0,2990.8
12.735,-8.03102832,0,20.1117702,0,0,0,0.379919872,0.0104566198,517.757246,657.796358,5434.2,0,2990.6
12.74,-8.03351103,0,20.1149334,0,0,0,0.379972163,0.0104597304,517.695488,655.207726,5432.8,0,2990.4
12.745,-8.03599321,0,20.1180933,0,0,0,0.380024469,0.0104628397,517.633761,652.619403,5431.4,0,2990.2
12.75,-8.03847488,0,20.1212499,0,0,0,0.380076791,0.0104659475,517.572065,650.031389,5430,0,2990
12.755,-8.04095603,0,20.1244032,0,0,0,0.380129129,0.0104690538,517.510401,647.443683,5428.6,0,2989.8
12.76,-8.04343666,0,20.1275533,0,0,0,0.380181482,0.0104721588,517.448767,644.856285,5427.2,0,2989.6
12.765,-8.04591677,0,20.1307,0,0,0,0.38023385,0.0104752623,517.387164,642.269195,5425.8,0,2989.4
12.77,-8.04839638,0,20.1338435,0,0,0,0.380286234,0.0104783644,517.325592,639.682413,5424.4,0,2989.2
12.775,-8.05087547,0,20.1369837,0,0,0,0.380338634,0.0104814651,517.264051,637.095939,5423,0,2989
12.78,-8.05335404,0,20.1401207,0,0,0,0.380391049,0.0104845644,517.202541,634.509772,5421.6,0,2988.8
12.785,-8.05583212,0,20.1432544,0,0,0,0.38044348,0.0104876623,517.141061,631.923913,5420.2,0,2988.6
12.79,-8.05830968,0,20.1463848,0,0,0,0.380495926,0.0104907587,517.079612,629.338362,5418.8,0,2988.4
12.795,-8.06078674,0,20.149512,0,0,0,0.380548387,0.0104938538,517.018194,626.753117,5417.4,0,2988.2
12.8,-8.06326329,0,20.1526359,0,0,0,0.380600864,0.0104969474,516.956807,624.16818,5416,0,2988
12.805,-8.06573934,0,20.1557566,0,0,0,0.380653357,0.0105000396,516.89545,621.583549,5414.6,0,2987.8
12.81,-8.06821489,0,20.1588741,0,0,0,0.380705865,0.0105031305,516.834124,618.999225,5413.2,0,2987.6
12.815,-8.07068994,0,20.1619884,0,0,0,0.380758388,0.0105062199,516.772828,616.415208,5411.8,0,2987.4
12.82,-8.0731645,0,20.1650994,0,0,0,0.380810927,0.010509308,516.711562,613.831497,5410.4,0,2987.2
12.825,-8.07563856,0,20.1682072,0,0,0,0.380863481,0.0105123946,516.650328,611.248092,5409,0,2987
12.83,-8.07811212,0,20.1713118,0,0,0,0.380916051,0.0105154799,516.589123,608.664993,5407.6,0,2986.8
12.835,-8.08058519,0,20.1744132,0,0,0,0.380968636,0.0105185638,516.527949,606.082201,5406.2,0,2986.6
12.84,-8.08305777,0,20.1775114,0,0,0,0.381021236,0.0105216463,516.466805,603.499714,5404.8,0,2986.4
12.845,-8.08552987,0,20.1806063,0,0,0,0.381073852,0.0105247274,516.405692,600.917533,5403.4,0,2986.2
12.85,-8.08800147,0,20.1836981,0,0,0,0.381126484,0.0105278071,516.344609,598.335657,5402,0,2986
12.855,-8.09047259,0,20.1867868,0,0,0,0.38117913,0.0105308855,516.283556,595.754086,5400.6,0,2985.8
12.86,-8.09294322,0,20.1898722,0,0,0,0.381231792,0.0105339625,516.222533,593.172821,5399.2,0,2985.6
12.865,-8.09541338,0,20.1929545,0,0,0,0.38128447,0.0105370381,516.16154,590.591861,5397.8,0,2985.4
12.87,-8.09788305,0,20.1960336,0,0,0,0.381337163,0.0105401123,516.100577,588.011206,5396.4,0,2985.2
12.875,-8.10035224,0,20.1991095,0,0,0,0.381389871,0.0105431852,516.039645,585.430855,5395,0,2985
12.88,-8.10282096,0,20.2021823,0,0,0,0.381442595,0.0105462567,515.978742,582.850809,5393.6,0,2984.8
12.885,-8.1052892,0,20.2052519,0,0,0,0.381495334,0.0105493268,515.91787,580.271068,5392.2,0,2984.6
12.89,-8.10775697,0,20.2083184,0,0,0,0.381548088,0.0105523956,515.857027,577.69163,5390.8,0,2984.4
12.895,-8.11022426,0,20.2113817,0,0,0,0.381600857,0.0105554631,515.796214,575.112497,5389.4,0,2984.2
12.9,-8.11269109,0,20.214442,0,0,0,0.381653642,0.0105585291,515.735431,572.533668,5388,0,2984
12.905,-8.11515744,0,20.217499,0,0,0,0.381706443,0.0105615939,515.674678,569.955143,5386.6,0,2983.8
12.91,-8.11762333,0,20.220553,0,0,0,0.381759258,0.0105646573,515.613955,567.376921,5385.2,0,2983.6
12.915,-8.12008876,0,20.2236038,0,0,0,0.381812089,0.0105677193,515.553262,564.799003,5383.8,0,2983.4
12.92,-8.12255372,0,20.2266516,0,0,0,0.381864936,0.01057078,515.492598,562.221389,5382.4,0,2983.2
12.925,-8.12501822,0,20.2296962,0,0,0,0.381917797,0.0105738393,515.431963,559.644077,5381,0,2983
12.93,-8.12748226,0,20.2327377,0,0,0,0.381970674,0.0105768974,515.371359,557.067069,5379.6,0,2982.8
12.935,-8.12994584,0,20.2357761,0,0,0,0.382023566,0.010579954,515.310784,554.490364,5378.2,0,2982.6
12.94,-8.13240897,0,20.2388115,0,0,0,0.382076473,0.0105830094,515.250238,551.913961,5376.8,0,2982.4
12.945,-8.13487164,0,20.2418437,0,0,0,0.382129396,0.0105860634,515.189722,549.337861,5375.4,0,2982.2
12.95,-8.13733387,0,20.2448729,0,0,0,0.382182334,0.0105891161,515.129236,546.762064,5374,0,2982
12.955,-8.13979564,0,20.247899,0,0,0,0.382235287,0.0105921675,515.068779,544.186569,5372.6,0,2981.8
12.96,-8.14225696,0,20.2509221,0,0,0,0.382288256,0.0105952175,515.008351,541.611376,5371.2,0,2981.6
12.965,-8.14471783,0,20.253942,0,0,0,0.382341239,0.0105982663,514.947953,539.036485,5369.8,0,2981.4
12.97,-8.14717826,0,20.256959,0,0,0,0.382394238,0.0106013137,514.887584,536.461896,5368.4,0,2981.2
12.975,-8.14963825,0,20.2599728,0,0,0,0.382447252,0.0106043598,514.827244,533.887609,5367,0,2981
12.98,-8.1520978,0,20.2629837,0,0,0,0.382500282,0.0106074046,514.766934,531.313624,5365.6,0,2980.8
12.985,-8.15455691,0,20.2659915,0,0,0,0.382553327,0.0106104481,514.706652,528.73994,5364.2,0,2980.6
12.99,-8.15701558,0,20.2689963,0,0,0,0.382606386,0.0106134903,514.6464,526.166557,5362.8,0,2980.4
12.995,-8.15947381,0,20.271998,0,0,0,0.382659461,0.0106165312,514.586177,523.593476,5361.4,0,2980.2
13,-8.16193161,0,20.2749967,0,0,0,0.382712552,0.0106195708,514.525983,521.020695,5360,0,2980
13.005,-8.16438898,0,20.2779924,0,0,0,0.382765657,0.0106226091,514.465818,518.448216,5358.6,0,2979.8
13.01,-8.16684592,0,20.2809851,0,0,0,0.382818778,0.0106256461,514.405683,515.876037,5357.2,0,2979.6
13.015,-8.16930243,0,20.2839748,0,0,0,0.382871914,0.0106286818,514.345576,513.304159,5355.8,0,2979.4
13.02,-8.17175852,0,20.2869616,0,0,0,0.382925064,0.0106317162,514.285498,510.732581,5354.4,0,2979.2
13.025,-8.17421418,0,20.2899453,0,0,0,0.382978231,0.0106347493,514.225449,508.161304,5353,0,2979
13.03,-8.17666943,0,20.292926,0,0,0,0.383031412,0.0106377812,514.165428,505.590327,5351.6,0,2978.8
13.035,-8.17912425,0,20.2959038,0,0,0,0.383084608,0.0106408118,514.105437,503.01965,5350.2,0,2978.6
13.04,-8.18157865,0,20.2988786,0,0,0,0.38313782,0.0106438411,514.045474,500.449272,5348.8,0,2978.4
13.045,-8.18403264,0,20.3018504,0,0,0,0.383191047,0.0106468691,513.985541,497.879195,5347.4,0,2978.2
13.05,-8.18648621,0,20.3048193,0,0,0,0.383244289,0.0106498959,513.925636,495.309417,5346,0,2978
13.055,-8.18893937,0,20.3077852,0,0,0,0.383297546,0.0106529214,513.865759,492.739938,5344.6,0,2977.8
13.06,-8.19139213,0,20.3107481,0,0,0,0.383350818,0.0106559457,513.805911,490.170759,5343.2,0,2977.6
13.065,-8.19384447,0,20.3137082,0,0,0,0.383404105,0.0106589686,513.746092,487.601879,5341.8,0,2977.4
13.07,-8.19629641,0,20.3166653,0,0,0,0.383457408,0.0106619904,513.686301,485.033298,5340.4,0,2977.2
13.075,-8.19874795,0,20.3196194,0,0,0,0.383510725,0.0106650108,513.626539,482.465016,5339,0,2977
13.08,-8.20119908,0,20.3225707,0,0,0,0.383564058,0.0106680301,513.566806,479.897033,5337.6,0,2976.8
13.085,-8.20364981,0,20.325519,0,0,0,0.383617405,0.010671048,513.5071,477.329348,5336.2,0,2976.6
13.09,-8.20610015,0,20.3284644,0,0,0,0.383670768,0.0106740648,513.447424,474.761962,5334.8,0,2976.4
13.095,-8.20855009,0,20.3314069,0,0,0,0.383724146,0.0106770803,513.387775,472.194874,5333.4,0,2976.2
13.1,-8.21099964,0,20.3343466,0,0,0,0.383777539,0.0106800945,513.328155,469.628084,5332,0,2976
13.105,-8.2134488,0,20.3372833,0,0,0,0.383830947,0.0106831075,513.268563,467.061592,5330.6,0,2975.8
13.11,-8.21589757,0,20.3402172,0,0,0,0.38388437,0.0106861193,513.209,464.495398,5329.2,0,2975.6
13.115,-8.21834595,0,20.3431481,0,0,0,0.383937808,0.0106891299,513.149464,461.929502,5327.8,0,2975.4
13.12,-8.22079395,0,20.3460762,0,0,0,0.383991261,0.0106921392,513.089957,459.363903,5326.4,0,2975.2
13.125,-8.22324157,0,20.3490015,0,0,0,0.384044729,0.0106951473,513.030478,456.798602,5325,0,2975
13.13,-8.2256888,0,20.3519239,0,0,0,0.384098213,0.0106981542,512.971028,454.233599,5323.6,0,2974.8
13.135,-8.22813566,0,20.3548434,0,0,0,0.384151711,0.0107011599,512.911605,451.668892,5322.2,0,2974.6
13.14,-8.23058215,0,20.3577601,0,0,0,0.384205224,0.0107041644,512.85221,449.104482,5320.8,0,2974.4
13.145,-8.23302825,0,20.360674,0,0,0,0.384258753,0.0107071676,512.792844,446.54037,5319.4,0,2974.2
13.15,-8.23547399,0,20.363585,0,0,0,0.384312296,0.0107101697,512.733505,443.976554,5318,0,2974
13.155,-8.23791936,0,20.3664932,0,0,0,0.384365854,0.0107131705,512.674194,441.413035,5316.6,0,2973.8
13.16,-8.24036437,0,20.3693986,0,0,0,0.384419428,0.0107161702,512.614911,438.849812,5315.2,0,2973.6
13.165,-8.242809,0,20.3723011,0,0,0,0.384473016,0.0107191686,512.555656,436.286885,5313.8,0,2973.4
13.17,-8.24525328,0,20.3752009,0,0,0,0.384526619,0.0107221659,512.496429,433.724255,5312.4,0,2973.2
13.175,-8.2476972,0,20.3780979,0,0,0,0.384580237,0.010725162,512.43723,431.161921,5311,0,2973
13.18,-8.25014076,0,20.3809921,0,0,0,0.384633871,0.0107281569,512.378058,428.599883,5309.6,0,2972.8
13.185,-8.25258396,0,20.3838835,0,0,0,0.384687519,0.0107311506,512.318914,426.03814,5308.2,0,2972.6
13.19,-8.25502681,0,20.3867721,0,0,0,0.384741182,0.0107341431,512.259798,423.476694,5306.8,0,2972.4
13.195,-8.25746932,0,20.3896579,0,0,0,0.38479486,0.0107371344,512.20071,420.915542,5305.4,0,2972.2
13.2,-8.25991147,0,20.392541,0,0,0,0.384848554,0.0107401246,512.141649,418.354687,5304,0,2972
13.205,-8.26235328,0,20.3954214,0,0,0,0.384902262,0.0107431136,512.082615,415.794126,5302.6,0,2971.8
13.21,-8.26479474,0,20.398299,0,0,0,0.384955985,0.0107461015,512.02361,413.23386,5301.2,0,2971.6
13.215,-8.26723587,0,20.4011738,0,0,0,0.385009723,0.0107490882,511.964631,410.67389,5299.8,0,2971.4
13.22,-8.26967666,0,20.4040459,0,0,0,0.385063476,0.0107520737,511.905681,408.114214,5298.4,0,2971.2
13.225,-8.27211711,0,20.4069153,0,0,0,0.385117243,0.0107550581,511.846757,405.554833,5297,0,2971
13.23,-8.27455723,0,20.409782,0,0,0,0.385171026,0.0107580413,511.787861,402.995746,5295.6,0,2970.8
13.235,-8.27699702,0,20.4126459,0,0,0,0.385224824,0.0107610234,511.728993,400.436954,5294.2,0,2970.6
13.24,-8.27943648,0,20.4155072,0,0,0,0.385278636,0.0107640044,511.670151,397.878456,5292.8,0,2970.4
13.245,-8.28187561,0,20.4183658,0,0,0,0.385332464,0.0107669842,511.611337,395.320253,5291.4,0,2970.2
13.25,-8.28431442,0,20.4212216,0,0,0,0.385386306,0.0107699628,511.552551,392.762343,5290,0,2970
13.255,-8.28675292,0,20.4240748,0,0,0,0.385440163,0.0107729404,511.493791,390.204727,5288.6,0,2969.8
13.26,-8.28919109,0,20.4269253,0,0,0,0.385494035,0.0107759168,511.435059,387.647405,5287.2,0,2969.6
13.265,-8.29162895,0,20.4297731,0,0,0,0.385547922,0.010778892,511.376354,385.090376,5285.8,0,2969.4
